r,y,e,u,d
[354.0 0.0 0.0],[354.0217 0.004538664 3.247571E-05],[-0.02166748 -0.004538664 -3.247571E-05],[-0.0167355 0.0 0.0],[0.0 0.0 0.0]
[354.0 0.0 0.0],[354.0215 0.004538666 3.247561E-05],[-0.02148438 -0.004538666 -3.247561E-05],[-0.01673262 0.0 0.0],[0.0 0.0 0.0]
[354.0 0.0 0.0],[354.0212 0.004538665 3.247547E-05],[-0.02120972 -0.004538665 -3.247547E-05],[-0.01672656 0.0 0.0],[0.0 0.0 0.0]
[354.0 0.0 0.0],[354.0208 0.004538663 3.247599E-05],[-0.02084351 -0.004538663 -3.247599E-05],[-0.01672009 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.0204 0.004538664 3.247572E-05],[5.979553 -0.004538664 -3.247572E-05],[-0.01577505 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.0201 0.004538664 3.247569E-05],[5.979889 -0.004538664 -3.247569E-05],[-0.01483855 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.0201 0.004538662 3.247582E-05],[5.979858 -0.004538662 -3.247582E-05],[-0.01393127 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.0209 0.004538663 3.247572E-05],[5.979126 -0.004538663 -3.247572E-05],[-0.01305738 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.0228 0.004538664 3.24754E-05],[5.977234 -0.004538664 -3.24754E-05],[-0.01222997 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.0263 0.004538667 3.24753E-05],[5.973694 -0.004538667 -3.24753E-05],[-0.01145394 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.0321 0.00453867 3.24748E-05],[5.967865 -0.00453867 -3.24748E-05],[-0.01074601 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.0408 0.004538675 3.247446E-05],[5.959167 -0.004538675 -3.247446E-05],[-0.0101033 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.053 0.004538683 3.247411E-05],[5.947021 -0.004538683 -3.247411E-05],[-0.009528566 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.0692 0.004538693 3.247265E-05],[5.930786 -0.004538693 -3.247265E-05],[-0.009030483 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.0901 0.004538704 3.247166E-05],[5.909851 -0.004538704 -3.247166E-05],[-0.008609344 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.1163 0.004538717 3.247008E-05],[5.883698 -0.004538717 -3.247008E-05],[-0.008259617 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.1482 0.004538737 3.246806E-05],[5.851807 -0.004538737 -3.246806E-05],[-0.007984192 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.1863 0.004538759 3.246628E-05],[5.813721 -0.004538759 -3.246628E-05],[-0.007780238 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.2309 0.004538783 3.246363E-05],[5.769073 -0.004538783 -3.246363E-05],[-0.007641847 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.2824 0.004538813 3.246065E-05],[5.717621 -0.004538813 -3.246065E-05],[-0.0075599 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.3409 0.004538845 3.245742E-05],[5.659119 -0.004538845 -3.245742E-05],[-0.007536441 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.4065 0.004538885 3.245366E-05],[5.593506 -0.004538885 -3.245366E-05],[-0.007556136 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.4792 0.004538924 3.244971E-05],[5.520782 -0.004538924 -3.244971E-05],[-0.007614539 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.559 0.00453897 3.244536E-05],[5.44104 -0.00453897 -3.244536E-05],[-0.007704061 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.6456 0.00453902 3.24407E-05],[5.354431 -0.00453902 -3.24407E-05],[-0.007819632 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.7387 0.004539072 3.243582E-05],[5.261322 -0.004539072 -3.243582E-05],[-0.007941402 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.838 0.004539129 3.243038E-05],[5.162018 -0.004539129 -3.243038E-05],[-0.008074736 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[354.943 0.004539189 3.24251E-05],[5.057007 -0.004539189 -3.24251E-05],[-0.008201974 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[355.0532 0.004539252 3.242006E-05],[4.946808 -0.004539252 -3.242006E-05],[-0.008319158 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[355.168 0.004539316 3.241438E-05],[4.832001 -0.004539316 -3.241438E-05],[-0.008419228 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[355.2867 0.004539384 3.240868E-05],[4.713257 -0.004539384 -3.240868E-05],[-0.008491884 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[355.4088 0.004539453 3.24029E-05],[4.591217 -0.004539453 -3.24029E-05],[-0.00853797 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[355.5334 0.004539525 3.239721E-05],[4.466583 -0.004539525 -3.239721E-05],[-0.008549636 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[355.6599 0.004539596 3.239213E-05],[4.340088 -0.004539596 -3.239213E-05],[-0.008521589 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[355.7875 0.004539667 3.238636E-05],[4.212463 -0.004539667 -3.238636E-05],[-0.008451194 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[355.9156 0.00453974 3.23813E-05],[4.084442 -0.00453974 -3.23813E-05],[-0.008335707 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[356.0434 0.004539813 3.237615E-05],[3.956635 -0.004539813 -3.237615E-05],[-0.00818388 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[356.1702 0.004539884 3.237154E-05],[3.829803 -0.004539884 -3.237154E-05],[-0.007978724 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[356.2955 0.004539954 3.236709E-05],[3.704498 -0.004539954 -3.236709E-05],[-0.007737366 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[356.4187 0.004540025 3.236222E-05],[3.581299 -0.004540025 -3.236222E-05],[-0.007454466 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[356.5392 0.004540094 3.23582E-05],[3.460754 -0.004540094 -3.23582E-05],[-0.007130284 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[356.6567 0.00454016 3.235386E-05],[3.343262 -0.00454016 -3.235386E-05],[-0.006776724 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[356.7708 0.004540226 3.235037E-05],[3.229248 -0.004540226 -3.235037E-05],[-0.006388821 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[356.881 0.004540286 3.234715E-05],[3.118988 -0.004540286 -3.234715E-05],[-0.005978836 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[356.9872 0.004540347 3.234392E-05],[3.012756 -0.004540347 -3.234392E-05],[-0.005545083 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.0893 0.004540405 3.23405E-05],[2.910675 -0.004540405 -3.23405E-05],[-0.005100348 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.1872 0.00454046 3.233835E-05],[2.812836 -0.00454046 -3.233835E-05],[-0.004646395 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.2808 0.004540514 3.233535E-05],[2.719238 -0.004540514 -3.233535E-05],[-0.004190899 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.3701 0.004540564 3.233321E-05],[2.629883 -0.004540564 -3.233321E-05],[-0.003733195 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.4554 0.004540612 3.233125E-05],[2.544586 -0.004540612 -3.233125E-05],[-0.003290033 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.5368 0.004540658 3.232906E-05],[2.463226 -0.004540658 -3.232906E-05],[-0.0028557 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.6144 0.0045407 3.232725E-05],[2.385559 -0.0045407 -3.232725E-05],[-0.002441678 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.6887 0.004540743 3.232534E-05],[2.31131 -0.004540743 -3.232534E-05],[-0.002051262 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.7598 0.004540782 3.232415E-05],[2.240173 -0.004540782 -3.232415E-05],[-0.001687916 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.8282 0.004540822 3.232285E-05],[2.171844 -0.004540822 -3.232285E-05],[-0.001352366 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.8941 0.004540858 3.232126E-05],[2.105927 -0.004540858 -3.232126E-05],[-0.001054101 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[357.9579 0.004540897 3.231989E-05],[2.042084 -0.004540897 -3.231989E-05],[-0.0007885182 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.0201 0.004540929 3.231853E-05],[1.97995 -0.004540929 -3.231853E-05],[-0.0005595339 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.0808 0.004540966 3.231729E-05],[1.919159 -0.004540966 -3.231729E-05],[-0.0003683417 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.1406 0.004540998 3.231646E-05],[1.859375 -0.004540998 -3.231646E-05],[-0.0002132888 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.1998 0.004541031 3.231518E-05],[1.800232 -0.004541031 -3.231518E-05],[-9.846036E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.2585 0.004541065 3.231415E-05],[1.741455 -0.004541065 -3.231415E-05],[-1.650757E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.3172 0.004541097 3.231298E-05],[1.68277 -0.004541097 -3.231298E-05],[3.153067E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.3761 0.004541132 3.231217E-05],[1.623932 -0.004541132 -3.231217E-05],[4.747557E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.4352 0.004541164 3.231108E-05],[1.564758 -0.004541164 -3.231108E-05],[3.613503E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.4949 0.004541198 3.231036E-05],[1.505066 -0.004541198 -3.231036E-05],[-3.274729E-06 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.5552 0.004541231 3.23093E-05],[1.444763 -0.004541231 -3.23093E-05],[-6.285649E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.6162 0.004541269 3.230841E-05],[1.383789 -0.004541269 -3.230841E-05],[-0.0001401685 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.6779 0.004541301 3.230742E-05],[1.322144 -0.004541301 -3.230742E-05],[-0.0002297535 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.7402 0.004541336 3.230704E-05],[1.259796 -0.004541336 -3.230704E-05],[-0.0003346203 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.8031 0.004541372 3.230607E-05],[1.196869 -0.004541372 -3.230607E-05],[-0.0004404849 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.8666 0.004541409 3.230553E-05],[1.133392 -0.004541409 -3.230553E-05],[-0.000555661 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.9304 0.004541443 3.230488E-05],[1.06958 -0.004541443 -3.230488E-05],[-0.0006626935 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[358.9944 0.00454148 3.2304E-05],[1.005554 -0.00454148 -3.2304E-05],[-0.0007694922 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.0585 0.004541515 3.23036E-05],[0.9415283 -0.004541515 -3.23036E-05],[-0.0008668937 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.1223 0.004541551 3.230324E-05],[0.8777466 -0.004541551 -3.230324E-05],[-0.0009511418 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.1856 0.004541588 3.230225E-05],[0.8143921 -0.004541588 -3.230225E-05],[-0.00102703 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.2483 0.004541624 3.230197E-05],[0.7517395 -0.004541624 -3.230197E-05],[-0.00108505 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.3099 0.004541657 3.230136E-05],[0.6900635 -0.004541657 -3.230136E-05],[-0.001123996 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.3704 0.004541692 3.230094E-05],[0.6295776 -0.004541692 -3.230094E-05],[-0.001148423 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.4294 0.004541725 3.230082E-05],[0.5705566 -0.004541725 -3.230082E-05],[-0.001151485 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.4868 0.004541758 3.230052E-05],[0.5132141 -0.004541758 -3.230052E-05],[-0.001137662 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.5422 0.004541787 3.230029E-05],[0.4577942 -0.004541787 -3.230029E-05],[-0.001102933 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.5955 0.004541819 3.229982E-05],[0.40448 -0.004541819 -3.229982E-05],[-0.001051828 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.6465 0.004541847 3.229963E-05],[0.3534851 -0.004541847 -3.229963E-05],[-0.0009803821 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.6951 0.004541874 3.229926E-05],[0.3049316 -0.004541874 -3.229926E-05],[-0.0008960864 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.741 0.0045419 3.229933E-05],[0.2589722 -0.0045419 -3.229933E-05],[-0.0007951665 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.7843 0.004541925 3.229921E-05],[0.2157288 -0.004541925 -3.229921E-05],[-0.0006795084 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.8248 0.004541948 3.229911E-05],[0.1752014 -0.004541948 -3.229911E-05],[-0.0005598108 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.8625 0.00454197 3.229946E-05],[0.1374817 -0.00454197 -3.229946E-05],[-0.0004269363 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.8975 0.004541989 3.229903E-05],[0.1025391 -0.004541989 -3.229903E-05],[-0.000291691 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9296 0.004542005 3.229902E-05],[0.07040405 -0.004542005 -3.229902E-05],[-0.0001479532 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9591 0.004542023 3.229917E-05],[0.04092407 -0.004542023 -3.229917E-05],[-1.257907E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[359.9859 0.004542038 3.229916E-05],[0.01409912 -0.004542038 -3.229916E-05],[0.0001287564 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.01020849 0.004542052 3.229916E-05],[-0.01020849 -0.004542052 -3.229916E-05],[0.000263372 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.03214596 0.004542064 3.229916E-05],[-0.03214596 -0.004542064 -3.229916E-05],[0.0003902086 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.05185959 0.004542076 3.229895E-05],[-0.05185959 -0.004542076 -3.229895E-05],[0.0005091382 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.06952048 0.004542086 3.229916E-05],[-0.06952048 -0.004542086 -3.229916E-05],[0.0006175672 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.08531304 0.004542094 3.229941E-05],[-0.08531304 -0.004542094 -3.229941E-05],[0.0007138681 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.09943128 0.004542104 3.229918E-05],[-0.09943128 -0.004542104 -3.229918E-05],[0.0007966858 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.112075 0.00454211 3.229939E-05],[-0.112075 -0.00454211 -3.229939E-05],[0.0008649596 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1234462 0.004542115 3.229945E-05],[-0.1234462 -0.004542115 -3.229945E-05],[0.0009179108 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1337456 0.004542124 3.229943E-05],[-0.1337456 -0.004542124 -3.229943E-05],[0.0009550635 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1431684 0.004542129 3.229923E-05],[-0.1431684 -0.004542129 -3.229923E-05],[0.000976294 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.151902 0.004542132 3.229928E-05],[-0.151902 -0.004542132 -3.229928E-05],[0.0009817262 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1601224 0.004542137 3.22997E-05],[-0.1601224 -0.004542137 -3.22997E-05],[0.000971777 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.167992 0.004542142 3.229929E-05],[-0.167992 -0.004542142 -3.229929E-05],[0.0009471535 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1756569 0.004542146 3.229931E-05],[-0.1756569 -0.004542146 -3.229931E-05],[0.0009087705 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1832456 0.004542151 3.229911E-05],[-0.1832456 -0.004542151 -3.229911E-05],[0.0008577983 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1908668 0.004542154 3.229958E-05],[-0.1908668 -0.004542154 -3.229958E-05],[0.0007955728 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.1986091 0.004542159 3.22994E-05],[-0.1986091 -0.004542159 -3.22994E-05],[0.0007236018 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2065399 0.004542164 3.229942E-05],[-0.2065399 -0.004542164 -3.229942E-05],[0.0006435118 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2147058 0.004542169 3.229944E-05],[-0.2147058 -0.004542169 -3.229944E-05],[0.0005570014 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2231321 0.004542173 3.229925E-05],[-0.2231321 -0.004542173 -3.229925E-05],[0.0004658426 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2318242 0.004542178 3.229969E-05],[-0.2318242 -0.004542178 -3.229969E-05],[0.0003718051 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2407683 0.004542183 3.229927E-05],[-0.2407683 -0.004542183 -3.229927E-05],[0.0002766698 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2499328 0.004542189 3.229948E-05],[-0.2499328 -0.004542189 -3.229948E-05],[0.0001821215 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2592699 0.004542192 3.229973E-05],[-0.2592699 -0.004542192 -3.229973E-05],[8.97838E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.268718 0.004542197 3.229915E-05],[-0.268718 -0.004542197 -3.229915E-05],[1.163652E-06 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2782032 0.004542204 3.229958E-05],[-0.2782032 -0.004542204 -3.229958E-05],[-8.236016E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2876421 0.004542208 3.229985E-05],[-0.2876421 -0.004542208 -3.229985E-05],[-0.0001595857 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.296944 0.004542215 3.229963E-05],[-0.296944 -0.004542215 -3.229963E-05],[-0.0002294864 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3060131 0.004542219 3.229947E-05],[-0.3060131 -0.004542219 -3.229947E-05],[-0.0002911941 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3147514 0.004542223 3.22995E-05],[-0.3147514 -0.004542223 -3.22995E-05],[-0.0003440685 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3230609 0.004542229 3.229949E-05],[-0.3230609 -0.004542229 -3.229949E-05],[-0.0003876833 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3308459 0.004542234 3.22995E-05],[-0.3308459 -0.004542234 -3.22995E-05],[-0.0004217785 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3380154 0.004542237 3.229953E-05],[-0.3380154 -0.004542237 -3.229953E-05],[-0.0004463485 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3444847 0.004542241 3.229976E-05],[-0.3444847 -0.004542241 -3.229976E-05],[-0.0004615426 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3501777 0.004542244 3.229979E-05],[-0.3501777 -0.004542244 -3.229979E-05],[-0.0004677071 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3550279 0.004542246 3.229983E-05],[-0.3550279 -0.004542246 -3.229983E-05],[-0.0004653426 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3589802 0.004542247 3.229983E-05],[-0.3589802 -0.004542247 -3.229983E-05],[-0.0004551453 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3619919 0.00454225 3.229964E-05],[-0.3619919 -0.00454225 -3.229964E-05],[-0.0004379115 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3640331 0.004542252 3.230003E-05],[-0.3640331 -0.004542252 -3.230003E-05],[-0.0004145638 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3650874 0.004542252 3.230006E-05],[-0.3650874 -0.004542252 -3.230006E-05],[-0.0003860953 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.365152 0.004542252 3.229987E-05],[-0.365152 -0.004542252 -3.229987E-05],[-0.0003535779 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3642375 0.004542252 3.229986E-05],[-0.3642375 -0.004542252 -3.229986E-05],[-0.0003181399 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3623678 0.004542251 3.229982E-05],[-0.3623678 -0.004542251 -3.229982E-05],[-0.0002809204 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3595791 0.004542249 3.230005E-05],[-0.3595791 -0.004542249 -3.230005E-05],[-0.0002430413 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3559194 0.004542246 3.229963E-05],[-0.3559194 -0.004542246 -3.229963E-05],[-0.0002056138 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3514471 0.004542244 3.229961E-05],[-0.3514471 -0.004542244 -3.229961E-05],[-0.0001696904 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3462299 0.004542243 3.229956E-05],[-0.3462299 -0.004542243 -3.229956E-05],[-0.0001362581 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3403431 0.004542237 3.229955E-05],[-0.3403431 -0.004542237 -3.229955E-05],[-0.0001062042 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3338687 0.004542235 3.229973E-05],[-0.3338687 -0.004542235 -3.229973E-05],[-8.034821E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3268933 0.004542232 3.22999E-05],[-0.3268933 -0.004542232 -3.22999E-05],[-5.936143E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3195068 0.004542227 3.229948E-05],[-0.3195068 -0.004542227 -3.229948E-05],[-4.383661E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.3118004 0.004542221 3.229989E-05],[-0.3118004 -0.004542221 -3.229989E-05],[-3.4176E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.303865 0.004542219 3.229942E-05],[-0.303865 -0.004542219 -3.229942E-05],[-3.068729E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2957902 0.004542215 3.229958E-05],[-0.2957902 -0.004542215 -3.229958E-05],[-3.3542E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2876619 0.004542209 3.229959E-05],[-0.2876619 -0.004542209 -3.229959E-05],[-4.276324E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2795619 0.004542205 3.229935E-05],[-0.2795619 -0.004542205 -3.229935E-05],[-5.825549E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2715659 0.004542199 3.229934E-05],[-0.2715659 -0.004542199 -3.229934E-05],[-7.979041E-05 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2637426 0.004542195 3.229953E-05],[-0.2637426 -0.004542195 -3.229953E-05],[-0.0001070289 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.256153 0.004542191 3.229971E-05],[-0.256153 -0.004542191 -3.229971E-05],[-0.0001395243 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2488493 0.004542186 3.229951E-05],[-0.2488493 -0.004542186 -3.229951E-05],[-0.0001767232 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2418748 0.004542183 3.22995E-05],[-0.2418748 -0.004542183 -3.22995E-05],[-0.0002180339 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2352633 0.004542178 3.229947E-05],[-0.2352633 -0.004542178 -3.229947E-05],[-0.0002627753 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2290388 0.004542176 3.229945E-05],[-0.2290388 -0.004542176 -3.229945E-05],[-0.0003102052 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2232156 0.004542173 3.229924E-05],[-0.2232156 -0.004542173 -3.229924E-05],[-0.0003595741 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2177988 0.004542168 3.229924E-05],[-0.2177988 -0.004542168 -3.229924E-05],[-0.0004101099 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2127844 0.004542167 3.229942E-05],[-0.2127844 -0.004542167 -3.229942E-05],[-0.0004610275 0.0 0.0],[0.0 0.0 0.0]
[0.0 0.0 0.0],[0.2081597 0.004542163 3.229921E-05],[-0.2081597 -0.004542163 -3.229921E-05],[-0.0005115632 0.0 0.0],[0.0 0.0 0.0]
