r,y,e,u,d
[5.985342 359.5799 355.978],[5.968343 359.8691 354.8634],[0.01699829 -0.2891846 1.114624],[-3.645178E-07 0.0 0.0007559058],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.967664 359.8692 354.7875],[0.01767731 -0.2892456 1.190521],[-2.411229E-06 0.0 0.0003831323],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.967063 359.8692 354.7204],[0.01827812 -0.2893066 1.25766],[-4.359084E-06 0.0 4.018147E-05],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.966532 359.8693 354.6613],[0.01880932 -0.2893677 1.316681],[-5.708059E-06 0.0 -0.0002662032],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.966063 359.8693 354.6098],[0.01927853 -0.2893982 1.368225],[-6.52557E-06 0.0 -0.0005347405],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.96565 359.8694 354.5651],[0.01969194 -0.2894592 1.412933],[-6.927003E-06 0.0 -0.0007640482],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.965289 359.8694 354.5266],[0.02005291 -0.2894897 1.451416],[-7.16857E-06 0.0 -0.0009555466],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.964976 359.8694 354.4937],[0.02036524 -0.2895203 1.484283],[-7.199835E-06 0.0 -0.001107779],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.964705 359.8695 354.4659],[0.02063656 -0.2895508 1.512146],[-6.65031E-06 0.0 -0.001219191],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.964473 359.8695 354.4424],[0.02086878 -0.2895508 1.535614],[-6.040354E-06 0.0 -0.001288134],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.964274 359.8695 354.4228],[0.02106714 -0.2895813 1.555206],[-5.050959E-06 0.0 -0.001321574],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.964108 359.8695 354.4066],[0.02123308 -0.2895813 1.571442],[-4.029421E-06 0.0 -0.001318048],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963969 359.8695 354.3932],[0.02137232 -0.2896118 1.584778],[-2.566857E-06 0.0 -0.001281819],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963859 359.8695 354.3824],[0.02148294 -0.2896118 1.595673],[-1.370443E-06 0.0 -0.001211517],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963768 359.8696 354.3735],[0.02157354 -0.2896423 1.604523],[5.457053E-07 0.0 -0.001111506],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963699 359.8696 354.3664],[0.02164268 -0.2896423 1.611664],[2.260065E-06 0.0 -0.0009863278],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963649 359.8696 354.3607],[0.02169228 -0.2896423 1.617371],[4.081096E-06 0.0 -0.0008407197],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963618 359.8696 354.3561],[0.02172375 -0.2896423 1.621887],[5.967971E-06 0.0 -0.0006767135],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963603 359.8696 354.3526],[0.02173805 -0.2896423 1.625458],[7.878189E-06 0.0 -0.000493522],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963606 359.8696 354.3498],[0.02173567 -0.2896423 1.628235],[9.767491E-06 0.0 -0.000299029],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963626 359.8696 354.3477],[0.02171564 -0.2896423 1.63028],[1.149907E-05 0.0 -0.0001014602],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963663 359.8696 354.3463],[0.02167892 -0.2896423 1.631714],[1.324778E-05 0.0 0.0001051195],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963717 359.8696 354.3455],[0.02162504 -0.2896423 1.632568],[1.487874E-05 0.0 0.0003123915],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.96379 359.8696 354.3452],[0.02155113 -0.2896423 1.632843],[1.61605E-05 0.0 0.0005174831],[0.0 0.0 0.0]
[5.985342 359.5799 355.978],[5.963882 359.8695 354.3456],[0.0214591 -0.2896118 1.632446],[1.753214E-05 0.0 0.0007115934],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.963998 359.8695 354.3466],[-5.963998 0.1304626 1.653351],[-0.0009233216 0.0 0.0009064178],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.963982 359.8695 354.3485],[-5.963982 0.1304626 1.65152],[-0.001849589 0.0 0.001089684],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.963542 359.8696 354.3512],[-5.963542 0.1304321 1.648773],[-0.002747432 0.0 0.0012551],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.962264 359.8697 354.355],[-5.962264 0.1303101 1.64502],[-0.003604181 0.0 0.001407719],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.959632 359.87 354.3599],[-5.959632 0.1300354 1.640106],[-0.004408255 0.0 0.001541211],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.955046 359.8704 354.3661],[-5.955046 0.1295776 1.63385],[-0.005149487 0.0 0.001651881],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.947838 359.8711 354.3739],[-5.947838 0.1288757 1.626129],[-0.005818554 0.0 0.001744593],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.937294 359.8722 354.3832],[-5.937294 0.1278076 1.616791],[-0.006408152 0.0 0.001815726],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.922667 359.8736 354.3943],[-5.922667 0.1263733 1.605652],[-0.00691178 0.0 0.001861513],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.903204 359.8755 354.4074],[-5.903204 0.1244507 1.59259],[-0.007325044 0.0 0.001886747],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.87815 359.878 354.4225],[-5.87815 0.1220093 1.577454],[-0.007644219 0.0 0.001887734],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.846778 359.8811 354.4398],[-5.846778 0.118927 1.56015],[-0.007867863 0.0 0.001869345],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.808399 359.8848 354.4594],[-5.808399 0.1151733 1.540588],[-0.007995798 0.0 0.001830875],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.762368 359.8893 354.4814],[-5.762368 0.1106873 1.518646],[-0.008028477 0.0 0.001768698],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.708107 359.8946 354.5057],[-5.708107 0.1054382 1.494263],[-0.00796839 0.0 0.00168776],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.645116 359.9006 354.5326],[-5.645116 0.09936523 1.467438],[-0.007819192 0.0 0.00159324],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.572969 359.9076 354.5619],[-5.572969 0.09243774 1.438141],[-0.007584808 0.0 0.001481849],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.49134 359.9153 354.5936],[-5.49134 0.08465576 1.406403],[-0.007271404 0.0 0.001358885],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.399992 359.924 354.6278],[-5.399992 0.07598877 1.372223],[-0.006884937 0.0 0.001221181],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.298794 359.9335 354.6643],[-5.298794 0.06646729 1.335693],[-0.006432693 0.0 0.001077063],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.187715 359.9439 354.7031],[-5.187715 0.05609131 1.296936],[-0.005922299 0.0 0.0009294302],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[5.066825 359.9551 354.744],[-5.066825 0.04489136 1.255981],[-0.005361743 0.0 0.0007697096],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[4.936306 359.9671 354.787],[-4.936306 0.03286743 1.213043],[-0.004760107 0.0 0.0006150971],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[4.796432 359.9799 354.8318],[-4.796432 0.0201416 1.168243],[-0.004125668 0.0 0.0004574235],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[4.647577 359.9933 354.8783],[-4.647577 0.00668335 1.121704],[-0.003467577 0.0 0.0002968833],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[4.490212 0.007401682 354.9263],[-4.490212 -0.007402124 1.0737],[-0.002794858 0.0 0.0001482064],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[4.324883 0.02205188 354.9756],[-4.324883 -0.02205232 1.024353],[-0.002115392 0.0 -2.257387E-06],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[4.152224 0.03719648 355.0261],[-4.152224 -0.03719693 0.9739075],[-0.001438366 0.0 -0.000142619],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[3.972931 0.05275849 355.0774],[-3.972931 -0.05275893 0.9226074],[-0.0007713446 0.0 -0.0002720765],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[3.787769 0.06865792 355.1294],[-3.787769 -0.06865836 0.8706055],[-0.0001222204 0.0 -0.0003984997],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[3.597551 0.08481293 355.1818],[-3.597551 -0.08481337 0.8182068],[0.0005020535 0.0 -0.0005068734],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[3.403133 0.1011414 355.2344],[-3.403133 -0.1011418 0.7655945],[0.001094987 0.0 -0.0006076548],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[3.205404 0.1175615 355.287],[-3.205404 -0.1175619 0.7129822],[0.001650782 0.0 -0.0006972433],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[3.005273 0.1339929 355.3394],[-3.005273 -0.1339933 0.6605835],[0.002164375 0.0 -0.0007747861],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[2.803657 0.1503581 355.3914],[-2.803657 -0.1503585 0.6086426],[0.002631717 0.0 -0.0008364934],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[2.60148 0.1665825 355.4427],[-2.60148 -0.1665829 0.557312],[0.003048925 0.0 -0.0008900284],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[2.399653 0.1825956 355.4932],[-2.399653 -0.182596 0.5068359],[0.003413469 0.0 -0.0009259762],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[2.199068 0.1983316 355.5426],[-2.199068 -0.1983321 0.4573669],[0.003723515 0.0 -0.0009519375],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[2.00059 0.2137298 355.5909],[-2.00059 -0.2137302 0.4090576],[0.003977871 0.0 -0.0009671447],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[1.805048 0.2287345 355.6379],[-1.805048 -0.228735 0.3620605],[0.004176062 0.0 -0.0009708062],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[1.61323 0.2432962 355.6835],[-1.61323 -0.2432966 0.3165283],[0.004318521 0.0 -0.0009621063],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[1.425871 0.2573708 355.7274],[-1.425871 -0.2573713 0.2725525],[0.004406277 0.0 -0.0009460122],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[1.24365 0.2709205 355.7697],[-1.24365 -0.2709209 0.2302856],[0.004441086 0.0 -0.0009161068],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[1.067185 0.283913 355.8102],[-1.067185 -0.2839134 0.1897583],[0.004425362 0.0 -0.0008831252],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[0.8970257 0.2963222 355.8489],[-0.8970258 -0.2963226 0.151062],[0.004361972 0.0 -0.0008408655],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[0.7336572 0.3081273 355.8858],[-0.7336572 -0.3081277 0.1142273],[0.004254127 0.0 -0.0007944805],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[0.5774903 0.3193133 355.9207],[-0.5774904 -0.3193138 0.07931519],[0.004105765 0.0 -0.0007406523],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[0.4288652 0.3298704 355.9537],[-0.4288652 -0.3298709 0.04632568],[0.003920872 0.0 -0.0006846414],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[0.2880481 0.3397936 355.9847],[-0.2880481 -0.3397941 0.01528931],[0.003703916 0.0 -0.0006232419],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[0.1552313 0.3490828 356.0139],[-0.1552313 -0.3490833 -0.01385498],[0.003459663 0.0 -0.0005647346],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[0.03053864 0.3577422 356.0411],[-0.03053867 -0.3577427 -0.04107666],[0.003192566 0.0 -0.0005003557],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.914 0.3657799 356.0664],[0.08596802 -0.3657804 -0.06640625],[0.002906783 0.0 -0.0004354875],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.8057 0.373208 356.0899],[0.1943359 -0.3732084 -0.0899353],[0.002611143 0.0 -0.0003757605],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.7054 0.3800415 356.1117],[0.2945862 -0.380042 -0.1116638],[0.002302064 0.0 -0.0003125472],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.6131 0.3862991 356.1317],[0.3868713 -0.3862995 -0.1317139],[0.001990866 0.0 -0.0002571775],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.5286 0.3920014 356.1501],[0.471405 -0.3920019 -0.150116],[0.001682713 0.0 -0.0002011648],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.4516 0.3971719 356.167],[0.5484009 -0.3971724 -0.1669617],[0.001377236 0.0 -0.0001501782],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.3818 0.4018357 356.1823],[0.6181641 -0.4018361 -0.182312],[0.001082814 0.0 -0.000101435],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.319 0.4060195 356.1963],[0.6809692 -0.4060199 -0.1962585],[0.0007966229 0.0 -5.784694E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.2628 0.4097515 356.2089],[0.7371826 -0.4097519 -0.2088928],[0.0005273747 0.0 -1.955867E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.2128 0.4130607 356.2203],[0.7872009 -0.4130611 -0.2203064],[0.0002783975 0.0 1.327079E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.1686 0.4159766 356.2306],[0.8313904 -0.4159771 -0.2305603],[4.73972E-05 0.0 4.337126E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.1298 0.4185292 356.2398],[0.8701782 -0.4185297 -0.2397766],[-0.0001592747 0.0 6.487499E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.096 0.4207485 356.248],[0.9039917 -0.4207489 -0.2480469],[-0.0003407625 0.0 8.036116E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.0668 0.4226641 356.2554],[0.9332275 -0.4226646 -0.2554016],[-0.0004990462 0.0 9.541968E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.0417 0.4243051 356.262],[0.958313 -0.4243056 -0.2619934],[-0.0006303592 0.0 9.845965E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.0203 0.4256996 356.2678],[0.9796753 -0.4257 -0.2678223],[-0.0007336485 0.0 0.0001035083],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.0023 0.4268749 356.273],[0.9976807 -0.4268754 -0.2729797],[-0.0008136011 0.0 0.0001019759],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9872 0.427857 356.2776],[1.012756 -0.4278574 -0.2775574],[-0.0008634764 0.0 9.36025E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9747 0.4286702 356.2816],[1.025269 -0.4286706 -0.2815857],[-0.0008878363 0.0 8.392043E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9644 0.4293375 356.2851],[1.035553 -0.4293379 -0.2850952],[-0.0008885255 0.0 7.289428E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9561 0.4298798 356.2882],[1.043915 -0.4298803 -0.288208],[-0.0008674575 0.0 5.1774E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9494 0.4303164 356.2909],[1.050629 -0.4303169 -0.2908936],[-0.0008266198 0.0 3.465107E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.944 0.4306644 356.2932],[1.056 -0.4306649 -0.2932129],[-0.0007622719 0.0 1.300471E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9398 0.430939 356.2952],[1.060242 -0.4309394 -0.2951965],[-0.0006821166 0.0 -1.044786E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9365 0.4311534 356.2969],[1.063538 -0.4311538 -0.296875],[-0.000588382 0.0 -3.577564E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9339 0.4313185 356.2982],[1.066101 -0.431319 -0.2982483],[-0.0004775827 0.0 -6.014919E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.932 0.4314435 356.2993],[1.068024 -0.431444 -0.2993469],[-0.0003605942 0.0 -8.642376E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9305 0.4315354 356.3002],[1.069458 -0.4315358 -0.3001709],[-0.0002313452 0.0 -0.0001117747],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9296 0.4315994 356.3007],[1.070435 -0.4315998 -0.3007202],[-0.0001009166 0.0 -0.0001361588],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.929 0.4316387 356.301],[1.071045 -0.4316392 -0.3009949],[3.654798E-05 0.0 -0.0001595329],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9287 0.4316552 356.301],[1.07132 -0.4316556 -0.3009949],[0.0001755499 0.0 -0.0001818537],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9288 0.4316488 356.3007],[1.071198 -0.4316492 -0.3007202],[0.0003074484 0.0 -0.000203078],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9293 0.4316182 356.3002],[1.07074 -0.4316187 -0.3001709],[0.0004435504 0.0 -0.0002231626],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9301 0.4315609 356.2993],[1.069855 -0.4315614 -0.2992859],[0.0005695305 0.0 -0.0002362578],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9315 0.4314732 356.2981],[1.068481 -0.4314736 -0.2981262],[0.0006878591 0.0 -0.0002536802],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9334 0.4313505 356.2966],[1.066589 -0.4313509 -0.2966003],[0.0008011191 0.0 -0.0002611138],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9359 0.4311874 356.2948],[1.064087 -0.4311878 -0.2947693],[0.0009033006 0.0 -0.000272652],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9391 0.430978 356.2926],[1.060852 -0.4309785 -0.292572],[0.0009910386 0.0 -0.0002768773],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9432 0.4307162 356.29],[1.056793 -0.4307166 -0.2900391],[0.001066634 0.0 -0.0002821982],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9482 0.4303952 356.2871],[1.051849 -0.4303956 -0.2871094],[0.001132495 0.0 -0.0002799739],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9541 0.4300086 356.2838],[1.045898 -0.4300091 -0.2838135],[0.001182432 0.0 -0.0002786081],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9612 0.4295499 356.2801],[1.038849 -0.4295503 -0.2800903],[0.001218702 0.0 -0.0002694554],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9694 0.4290129 356.276],[1.030609 -0.4290133 -0.2760315],[0.001240768 0.0 -0.0002667211],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9789 0.4283916 356.2715],[1.021057 -0.4283921 -0.2715454],[0.001245173 0.0 -0.0002532983],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[358.9898 0.4276809 356.2667],[1.010162 -0.4276813 -0.2666626],[0.001239933 0.0 -0.0002403674],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.0022 0.4268759 356.2614],[0.9978333 -0.4268764 -0.2613831],[0.001218908 0.0 -0.0002250845],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.016 0.4259727 356.2557],[0.9840088 -0.4259731 -0.2557373],[0.001184412 0.0 -0.0002102905],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.0313 0.424968 356.2497],[0.968689 -0.4249685 -0.2496948],[0.001141771 0.0 -0.000190243],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.0482 0.4238597 356.2433],[0.9517822 -0.4238601 -0.2433167],[0.00108204 0.0 -0.0001734677],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.0667 0.4226463 356.2366],[0.9333191 -0.4226467 -0.2365723],[0.001016218 0.0 -0.0001514455],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.0867 0.4213273 356.2295],[0.9132996 -0.4213277 -0.2294922],[0.0009412772 0.0 -0.0001298035],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.1083 0.4199033 356.2221],[0.8917236 -0.4199038 -0.2221069],[0.0008569738 0.0 -0.0001086109],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.1314 0.4183759 356.2144],[0.8686218 -0.4183764 -0.2144165],[0.0007659659 0.0 -8.503808E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.156 0.4167476 356.2065],[0.8440247 -0.416748 -0.2064819],[0.0006681353 0.0 -6.484361E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.1819 0.415022 356.1983],[0.8180542 -0.4150225 -0.1983032],[0.0005720784 0.0 -4.242621E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.2093 0.4132034 356.1899],[0.7907104 -0.4132038 -0.1899109],[0.0004664534 0.0 -2.065072E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.2379 0.4112972 356.1813],[0.7621155 -0.4112976 -0.1813354],[0.0003626573 0.0 3.946143E-07],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.2676 0.4093095 356.1726],[0.7323914 -0.40931 -0.1726074],[0.0002609805 0.0 2.061678E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.2984 0.4072473 356.1638],[0.7015991 -0.4072478 -0.1637878],[0.0001559263 0.0 3.701468E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.3301 0.4051183 356.1548],[0.6698914 -0.4051187 -0.1548462],[5.628003E-05 0.0 5.806887E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.3626 0.4029306 356.1459],[0.6373596 -0.4029311 -0.145874],[-4.329971E-05 0.0 7.23073E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.3958 0.4006931 356.1368],[0.604187 -0.4006935 -0.1368408],[-0.0001338672 0.0 9.098237E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.4295 0.3984147 356.1279],[0.5704956 -0.3984152 -0.1278687],[-0.000220599 0.0 9.970915E-05],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.4636 0.3961052 356.1189],[0.5364075 -0.3961056 -0.1188965],[-0.0003030892 0.0 0.0001154104],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.4979 0.3937741 356.11],[0.5021057 -0.3937745 -0.1100159],[-0.0003751064 0.0 0.0001238133],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.5323 0.3914312 356.1013],[0.4676819 -0.3914316 -0.1012573],[-0.0004446631 0.0 0.0001303446],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.5667 0.3890863 356.0926],[0.4333191 -0.3890867 -0.09259033],[-0.0005027032 0.0 0.0001406697],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.6009 0.3867491 356.0841],[0.3991394 -0.3867496 -0.08410645],[-0.0005542926 0.0 0.0001432831],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.6347 0.3844292 356.0758],[0.3652954 -0.3844296 -0.07580566],[-0.000596012 0.0 0.0001465002],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.6681 0.3821357 356.0677],[0.3318787 -0.3821361 -0.06771851],[-0.0006330059 0.0 0.000147389],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.7009 0.3798776 356.0599],[0.2990723 -0.379878 -0.05987549],[-0.0006561317 0.0 0.000145794],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.7331 0.3776631 356.0522],[0.2669373 -0.3776636 -0.05224609],[-0.0006761757 0.0 0.0001473616],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.7644 0.3755002 356.0449],[0.2356262 -0.3755006 -0.04489136],[-0.0006840786 0.0 0.00014347],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.7948 0.373396 356.0378],[0.2052307 -0.3733965 -0.0378418],[-0.0006849083 0.0 0.0001367358],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.8242 0.3713573 356.031],[0.1758118 -0.3713577 -0.03103638],[-0.0006810585 0.0 0.0001356989],[0.0 0.0 0.0]
[-3.087783E-08 -4.415737E-07 356.0],[359.8525 0.3693898 356.0246],[0.1474915 -0.3693902 -0.02456665],[-0.0006663253 0.0 0.0001260482],[0.0 0.0 0.0]
