r,y,e,u,d
[0.0171692305955598 -4.84778775995314E-293 0.0187222803251322 -4.84778840627237E-293],[0.0171644161123533 0.0 0.0187273629443133 0.0],[4.81448320657427E-06 -4.84778775995314E-293 -5.08261918104672E-06 -4.84778840627237E-293],[303.050750713633 1.22847522365742E-289 316.546709851336 1.22847538744082E-289],[0.0 0.0 0.0 0.0]
[0.017161554283595 -4.6676461401096E-293 0.0187297204352985 -4.6676467624119E-293],[0.0171644694499321 0.0 0.0187273041284724 0.0],[-2.91516633704747E-06 -4.6676461401096E-293 2.41630682608351E-06 -4.6676467624119E-293],[303.050465610307 1.1828256350852E-289 316.546946166192 1.18282579278249E-289],[0.0 0.0 0.0 0.0]
[0.0171550626135016 -4.49419850209998E-293 0.018736013500032 -4.4941991012778E-293],[0.0171644371540542 0.0 0.0187273320898549 0.0],[-9.37454055251891E-06 -4.49419850209998E-293 8.68141017710405E-06 -4.4941991012778E-293],[303.049548780053 1.13887236475912E-289 316.547795208281 1.13887251659644E-289],[0.0 0.0 0.0 0.0]
[0.0171486211567881 -4.32719610056033E-293 0.0187422568933537 -4.32719667747297E-293],[0.0171643332977448 0.0 0.0187274325508745 0.0],[-1.57121409566988E-05 -4.32719610056033E-293 1.48243424792152E-05 -4.32719667747297E-293],[303.048012132354 1.09655237825362E-289 316.549245029271 1.09655252444873E-289],[0.0 0.0 0.0 0.0]
[0.0171433603965568 -4.16639943339288E-293 0.0187473576304975 -4.16639998886771E-293],[0.0171641592307217 0.0 0.0187276040983463 0.0],[-2.07988341648646E-05 -4.16639943339288E-293 1.9753532151192E-05 -4.16639998886771E-293],[303.045978005957 1.05580498347415E-289 316.55117692511 1.05580512423672E-289],[0.0 0.0 0.0 0.0]
[0.0171392845193748 -4.01157789829048E-293 0.0187513119784917 -4.01157843312411E-293],[0.0171639288121029 0.0 0.0187278326876821 0.0],[-2.46442927280335E-05 -4.01157789829048E-293 2.34792908096228E-05 -4.01157843312411E-293],[303.043567793636 1.01657174361718E-289 316.55347320022 1.01657187914907E-289],[0.0 0.0 0.0 0.0]
[0.0171358339802249 -3.86250946202428E-293 0.0187546612020182 -3.86250997698374E-293],[0.0171636557938073 0.0 0.0187281043935874 0.0],[-2.78218135824279E-05 -3.86250946202428E-293 2.65568084307777E-05 -3.86250997698374E-293],[303.040846819712 9.78796393364603E-290 316.556070456615 9.78796523860195E-290],[0.0 0.0 0.0 0.0]
[0.0171335826573245 -3.71898034202073E-293 0.0187568506119401 -3.71898083784453E-293],[0.0171633475764079 0.0 0.0187284117153675 0.0],[-2.97649190834255E-05 -3.71898034202073E-293 2.84388965725475E-05 -3.71898083784453E-293],[303.037935810032 9.42424758192312E-290 316.558851781268 9.42424883838746E-290],[0.0 0.0 0.0 0.0]
[0.0171331103371915 -3.58078469977084E-293 0.0187573198389994 -3.58078517717004E-293],[0.0171630178358366 0.0 0.0187287408199206 0.0],[-2.99074986450688E-05 -3.58078469977084E-293 2.85790190788122E-05 -3.58078517717004E-293],[303.035010856067 9.0740467667722E-290 316.561646809904 9.07404797654689E-290],[0.0 0.0 0.0 0.0]
[0.017133301297586 -3.44772434563233E-293 0.0187571476965612 -3.44772480529159E-293],[0.0171626865189362 0.0 0.0187290715489318 0.0],[-2.93852213501949E-05 -3.44772434563233E-293 2.80761476294279E-05 -3.44772480529159E-293],[303.032136980832 8.73685925691344E-290 316.564392657703 8.73686042173344E-290],[0.0 0.0 0.0 0.0]
[0.0171347389769602 -3.3196084546012E-293 0.0187557701377747 -3.31960889717973E-293],[0.0171623609909668 0.0 0.0187293964613364 0.0],[-2.76220140066827E-05 -3.3196084546012E-293 2.63736764383633E-05 -3.31960889717973E-293],[303.02943554731 8.41220148375617E-290 316.566972003786 8.41220260529199E-290],[0.0 0.0 0.0 0.0]
[0.017138010131283 -3.19625329264502E-293 0.0187526198524003 -3.19625371877753E-293],[0.0171620549985325 0.0 0.0187297016743882 0.0],[-2.40448672494988E-05 -3.19625329264502E-293 2.29181780120463E-05 -3.19625371877753E-293],[303.027083958813 8.0996078479018E-290 316.569213402053 8.09960892776185E-290],[0.0 0.0 0.0 0.0]
[0.0171408732064371 -3.07748195320567E-293 0.0187498639566227 -3.07748236350329E-293],[0.0171617886354021 0.0 0.0187299669002217 0.0],[-2.09154289649849E-05 -3.07748195320567E-293 1.98970564010102E-05 -3.07748236350329E-293],[303.025038429443 7.79863005141662E-290 316.571159334566 7.79863109114956E-290],[0.0 0.0 0.0 0.0]
[0.0171467474979799 -2.96312410349339E-293 0.0187441963577828 -2.96312449854454E-293],[0.017161556941101 0.0 0.0187301971649603 0.0],[-1.48094431211554E-05 -2.96312410349339E-293 1.39991928225364E-05 -2.96312449854454E-293],[303.02359006561 7.5088364549172E-290 316.572528455904 7.50883745601412E-290],[0.0 0.0 0.0 0.0]
[0.0171516989682979 -2.85301574020855E-293 0.0187394205939742 -2.85301612057977E-293],[0.0171613928878656 0.0 0.0187303591757266 0.0],[-9.69391956760768E-06 -2.85301574020855E-293 9.0614182476495E-06 -2.85301612057977E-293],[303.022642000082 7.22981145854605E-290 316.57341466279 7.22981242244266E-290],[0.0 0.0 0.0 0.0]
[0.0171585799549378 -2.74699895434058E-293 0.0187327784906359 -2.74699932057738E-293],[0.0171612855028297 0.0 0.0187304640426686 0.0],[-2.70554789183128E-06 -2.74699895434058E-293 2.31444796723948E-06 -2.74699932057738E-293],[303.022377397444 6.96115490595009E-290 316.573641015847 6.96115583402874E-290],[0.0 0.0 0.0 0.0]
[0.0171662897753306 -2.64492170470699E-293 0.0187253340258139 -2.64492205733459E-293],[0.0171612555320037 0.0 0.0187304908276046 0.0],[5.03424332685964E-06 -2.64492170470699E-293 -5.15680179073372E-06 -2.64492205733459E-293],[303.022869746542 6.70248151040693E-290 316.573136680529 6.70248240399859E-290],[0.0 0.0 0.0 0.0]
[0.0171737226061641 -2.54663759990743E-293 0.0187181563701291 -2.54663793943154E-293],[0.0171613112990769 0.0 0.0187304311483433 0.0],[1.24113070872171E-05 -2.54663759990743E-293 -1.22747782141906E-05 -2.54663793943154E-293],[303.024083572623 6.45342030227603E-290 316.571936206974 6.45342116266223E-290],[0.0 0.0 0.0 0.0]
[0.0171820358763686 -2.45200568838038E-293 0.0187101259378387 -2.45200601528793E-293],[0.0171614487863166 0.0 0.0187302890936834 0.0],[2.05870900520169E-05 -2.45200568838038E-293 -2.01631558447296E-05 -2.45200601528793E-293],[303.026096990442 6.21361409698242E-290 316.56996424993 6.21361492539704E-290],[0.0 0.0 0.0 0.0]
[0.0171901238935189 -2.36089025626115E-293 0.0187023119144812 -2.36089057102097E-293],[0.0171616768426556 0.0 0.018730055748865 0.0],[2.84470508632867E-05 -2.36089025626115E-293 -2.77438343838018E-05 -2.36089057102097E-293],[303.028879112584 5.98271898276976E-290 316.567250902373 5.98271978040088E-290],[0.0 0.0 0.0 0.0]
[0.01719914404158 -2.27316063275143E-293 0.0186935945416989 -2.27316093581492E-293],[0.0171619919712917 0.0 0.0187297346765022 0.0],[3.71520702883051E-05 -2.27316063275143E-293 -3.61401348033322E-05 -2.27316093581492E-293],[303.0325125858 5.76040382748845E-290 316.563716396468 5.76040459547994E-290],[0.0 0.0 0.0 0.0]
[0.0172074247354728 -2.18869100272118E-293 0.0186855906674707 -2.18869129452296E-293],[0.0171624035361049 0.0 0.0187293164400102 0.0],[4.50211993679311E-05 -2.18869100272118E-293 -4.37257725395199E-05 -2.18869129452296E-293],[303.036915659998 5.54634980371107E-290 316.55944001504 5.54635054316434E-290],[0.0 0.0 0.0 0.0]
[0.017215551862689 -2.1073602262742E-293 0.0186777334372255 -2.10736050723275E-293],[0.0171629022805104 0.0 0.0187288104239645 0.0],[5.26495821785572E-05 -2.1073602262742E-293 -5.10769867389203E-05 -2.10736050723275E-293],[303.042064790186 5.34024993149449E-290 316.554444684717 5.34025064347001E-290],[0.0 0.0 0.0 0.0]
[0.0172235467161051 -2.02905166501851E-293 0.0186700021530239 -2.02905193553677E-293],[0.0171634855412586 0.0 0.0187282193447254 0.0],[6.00611748465298E-05 -2.02905166501851E-293 -5.82171917015116E-05 -2.02905193553677E-293],[303.047938774286 5.14180863813265E-290 316.548751042206 5.14180932365149E-290],[0.0 0.0 0.0 0.0]
[0.0172308629853162 -1.95365301479249E-293 0.0186629254367685 -1.95365327525841E-293],[0.0171641509209532 0.0 0.0187275456481234 0.0],[6.67120643629907E-05 -1.95365301479249E-293 -6.46202113549037E-05 -1.95365327525841E-293],[303.054463215513 4.95074133426874E-290 316.542431184245 4.950741994314E-290],[0.0 0.0 0.0 0.0]
[0.0172375159030897 -1.88105614460683E-293 0.0186564886205266 -1.88105639539396E-293],[0.0171648899967565 0.0 0.0187267978691694 0.0],[7.26259063332201E-05 -1.88105614460683E-293 -7.0309248642722E-05 -1.88105639539396E-293],[303.061566030603 4.76677400575884E-290 316.535554938323 4.76677464127712E-290],[0.0 0.0 0.0 0.0]
[0.0172440864811583 -1.8111569415713E-293 0.0186501294003483 -1.81115718303929E-293],[0.0171656946076975 0.0 0.0187259842741745 0.0],[7.83918734607938E-05 -1.8111569415713E-293 -7.58548738261922E-05 -1.81115718303929E-293],[303.069232757393 4.58964282070181E-290 316.528136330148 4.58964343260451E-290],[0.0 0.0 0.0 0.0]
[0.0172494571151198 -1.74385516158399E-293 0.0186449296148925 -1.74385539407914E-293],[0.0171665631200403 0.0 0.0187251065268888 0.0],[8.28939950795159E-05 -1.74385516158399E-293 -8.0176911996261E-05 -1.74385539407914E-293],[303.077339791767 4.41909375107164E-290 316.520295026554 4.41909434023632E-290],[0.0 0.0 0.0 0.0]
[0.0172536352540286 -1.67905428556889E-293 0.018640882283763 -1.67905450942462E-293],[0.0171674815357925 0.0 0.0187241787899228 0.0],[8.61537182360803E-05 -1.67905428556889E-293 -8.32965061598155E-05 -1.67905450942462E-293],[303.085765627131 4.25488220840992E-290 316.512148626588 4.2548827756815E-290],[0.0 0.0 0.0 0.0]
[0.0172577599972742 -1.61666138105557E-293 0.0186368847954462 -1.61666159659292E-293],[0.0171684360933575 0.0 0.0187232149800886 0.0],[8.93239039166487E-05 -1.61666138105557E-293 -8.63301846423456E-05 -1.61666159659292E-293],[303.094501506718 4.09677269305568E-290 316.503705532806 4.0967732392477E-290],[0.0 0.0 0.0 0.0]
[0.0172601411318861 -1.55658696890253E-293 0.0186345736880907 -1.55658717643062E-293],[0.0171694258036566 0.0 0.0187222160942498 0.0],[9.07153282294418E-05 -1.55658696890253E-293 -8.76424061591538E-05 -1.55658717643062E-293],[303.10337346763 3.94453845640977E-290 316.495134103733 3.94453898230554E-290],[0.0 0.0 0.0 0.0]
[0.0172624769401116 -1.49874489497309E-293 0.0186323048569083 -1.49874509478952E-293],[0.0171704309601557 0.0 0.0187212020525716 0.0],[9.20459799558931E-05 -1.49874489497309E-293 -8.88971956632817E-05 -1.49874509478952E-293],[303.112375566308 3.79796117574935E-290 316.486439956222 3.79796168210307E-290],[0.0 0.0 0.0 0.0]
[0.0172630740501585 -1.44305220657963E-293 0.0186317180922144 -1.44305239897098E-293],[0.017171450890798 0.0 0.0187201735207611 0.0],[9.16231593604197E-05 -1.44305220657963E-293 -8.84554285466507E-05 -1.44305239897098E-293],[303.121336313124 3.65683064112607E-290 316.477789013543 3.65683112866391E-290],[0.0 0.0 0.0 0.0]
[0.017262493355028 -1.38942903351923E-293 0.018632270502742 -1.3894292187614E-293],[0.0171724661663899 0.0 0.0187191501281966 0.0],[9.00271886380387E-05 -1.38942903351923E-293 -8.68796254546028E-05 -1.3894292187614E-293],[303.130140973971 3.52094445389903E-290 316.469292184439 3.52094492332018E-290],[0.0 0.0 0.0 0.0]
[0.0172624304561376 -1.3377984735299E-293 0.018632320290013 -1.33779865188856E-293],[0.0171734637862753 0.0 0.0187181449942504 0.0],[8.89666698622935E-05 -1.3377984735299E-293 -8.5824704237427E-05 -1.33779865188856E-293],[303.13884191606 3.39010773647008E-290 316.46089852665 3.39010818844776E-290],[0.0 0.0 0.0 0.0]
[0.0172606226240107 -1.28808648200323E-293 0.0186340587316389 -1.28808665373416E-293],[0.0171744496826822 0.0 0.0187171520914706 0.0],[8.61729413285522E-05 -1.28808648200323E-293 -8.30933598316846E-05 -1.28808665373416E-293],[303.147269631443 3.26413285280526E-290 316.452771994399 3.26413328798765E-290],[0.0 0.0 0.0 0.0]
[0.0172576262862269 -1.24022176579526E-293 0.0186369471385942 -1.24022193114474E-293],[0.0171754046469809 0.0 0.0187161908126027 0.0],[8.22216392459899E-05 -1.24022176579526E-293 -7.92436740085084E-05 -1.24022193114474E-293],[303.155310909403 3.1428391393415E-290 316.445021961499 3.14283955835271E-290],[0.0 0.0 0.0 0.0]
[0.0172551327619402 -1.1941356809833E-293 0.0186393477576281 -1.19413584018847E-293],[0.0171763158478952 0.0 0.0187152740924395 0.0],[7.88169140449428E-05 -1.1941356809833E-293 -7.59263348114464E-05 -1.19413584018847E-293],[303.163019205171 3.02605264589276E-290 316.437596364438 3.0260530493337E-290],[0.0 0.0 0.0 0.0]
[0.0172514414464097 -1.14976213442206E-293 0.0186429075617975 -1.14976228771123E-293],[0.017177189339477 0.0 0.0187143957695454 0.0],[7.42521069327234E-05 -1.14976213442206E-293 -7.14882077479592E-05 -1.14976228771123E-293],[303.170281062712 2.91360588618391E-290 316.430604816292 2.91360627463316E-290],[0.0 0.0 0.0 0.0]
[0.0172471092352296 -1.10703748895789E-293 0.0186470873355201 -1.1070376365509E-293],[0.0171780122617201 0.0 0.0187135688061562 0.0],[6.90969735094721E-05 -1.10703748895789E-293 -6.64814706360581E-05 -1.1070376365509E-293],[303.177038748101 2.80533759765473E-290 316.424102927136 2.80533797166938E-290],[0.0 0.0 0.0 0.0]
[0.0172426940343296 -1.06590047216524E-293 0.0186513469031273 -1.06590061427376E-293],[0.0171787780682881 0.0 0.0187127997762445 0.0],[6.39159660414945E-05 -1.06590047216524E-293 -6.14528731172244E-05 -1.06590061427376E-293],[303.183289730856 2.70109251018943E-290 316.418092834918 2.70109287030586E-290],[0.0 0.0 0.0 0.0]
[0.0172376237115005 -1.02629208847442E-293 0.0186562403853619 -1.02629222530226E-293],[0.0171794864685875 0.0 0.0187120889291049 0.0],[5.81372429129881E-05 -1.02629208847442E-293 -5.58485437429611E-05 -1.02629222530226E-293],[303.188975554374 2.60072112344013E-290 316.412630846225 2.6007214701748E-290],[0.0 0.0 0.0 0.0]
[0.0172330229966225 -9.88155534564692E-294 0.0186606787479544 -9.88155666308068E-294],[0.0171801308342067 0.0 0.0187114429209382 0.0],[5.28921624157706E-05 -9.88155534564692E-294 -5.07641729837714E-05 -9.88155666308068E-294],[303.194148408915 2.50407949242484E-290 316.407666109093 2.50407982627501E-290],[0.0 0.0 0.0 0.0]
[0.0172277553205284 -9.51436117901211E-294 0.0186657626513628 -9.51436244749062E-294],[0.0171807170763401 0.0 0.0187108557340968 0.0],[4.70382441882869E-05 -9.51436117901211E-294 -4.50930827339512E-05 -9.51436244749062E-294],[303.198748750136 2.41102902109258E-290 316.403256004701 2.41102934253702E-290],[0.0 0.0 0.0 0.0]
[0.0172229458538355 -9.16081178299228E-294 0.018670402677223 -9.1608130043347E-294],[0.017181238443662 0.0 0.018710334152221 0.0],[4.17074101734909E-05 -9.16081178299228E-294 -3.99314749980305E-05 -9.1608130043347E-294],[303.202827735684 2.32143626355948E-290 316.399350705649 2.32143657305919E-290],[0.0 0.0 0.0 0.0]
[0.0172180253225334 -8.82040012402848E-294 0.0186751501416464 -8.82040129998637E-294],[0.017181700731155 0.0 0.0187098722796081 0.0],[3.63245913783672E-05 -8.82040012402848E-294 -3.47221379616881E-05 -8.82040129998637E-294],[303.206380281446 2.2351727327309E-290 316.395954879863 2.23517303072974E-290],[0.0 0.0 0.0 0.0]
[0.0172129890963175 -8.49263800970151E-294 0.0186800095945234 -8.49263914196132E-294],[0.0171821033602213 0.0 0.0187094706661052 0.0],[3.08857360962339E-05 -8.49263800970151E-294 -2.94610715817489E-05 -8.49263914196132E-294],[303.209400907053 2.15211471603502E-290 316.393073586474 2.15211500296036E-290],[0.0 0.0 0.0 0.0]
[0.0172089666159315 -8.17705538860358E-294 0.0186838876282182 -8.17705647878913E-294],[0.0171824457076341 0.0 0.0187091299080907 0.0],[2.65209082974012E-05 -8.17705538860358E-294 -2.52422798725192E-05 -8.17705647878913E-294],[303.211994652414 2.07214309800374E-290 316.390604890998 2.07214337426706E-290],[0.0 0.0 0.0 0.0]
[0.0172053939540754 -7.87319967622651E-294 0.0186873303580636 -7.87320072590125E-294],[0.0171827396766161 0.0 0.018708837948702 0.0],[2.26542774592886E-05 -7.87319967622651E-294 -2.15075906384483E-05 -7.87320072590125E-294],[303.214210241202 1.99514318944636E-290 316.388501448204 1.99514345544386E-290],[0.0 0.0 0.0 0.0]
[0.0172011390245129 -7.58063510589952E-294 0.0186914338488332 -7.58063611656883E-294],[0.0171829907882155 0.0 0.0187085891875888 0.0],[1.81482362974321E-05 -7.58063510589952E-294 -1.71553387555562E-05 -7.58063611656883E-294],[303.215985139075 1.92100456297106E-290 316.386823655731 1.92100481908421E-290],[0.0 0.0 0.0 0.0]
[0.0171984640302296 -7.29894210384599E-294 0.0186940081054729 -7.29894307695928E-294],[0.0171831919538735 0.0 0.0187083907666806 0.0],[1.52720763561022E-05 -7.29894210384599E-294 -1.43826612076792E-05 -7.29894307695928E-294],[303.217478748447 1.84962089461843E-290 316.385417031178 1.84962114121453E-290],[0.0 0.0 0.0 0.0]
[0.0171956780432249 -7.02771668746272E-294 0.0186966902031627 -7.02771762441555E-294],[0.017183361239406 0.0 0.0187082244157372 0.0],[1.23168038188605E-05 -7.02771668746272E-294 -1.15342125744863E-05 -7.02771762441555E-294],[303.218683332107 1.7808898113797E-290 316.384288984958 1.7808900488124E-290],[0.0 0.0 0.0 0.0]
[0.0171939154397628 -6.76656988595892E-294 0.0186983820363291 -6.766570788095E-294],[0.0171834977674015 0.0 0.0187080910106996 0.0],[1.0417672361332E-05 -6.76656988595892E-294 -9.70897437049811E-06 -6.766570788095E-294],[303.219702180672 1.71471274438123E-290 316.38333944707 1.71471297299104E-290],[0.0 0.0 0.0 0.0]
[0.0171926176409833 -6.51512718252403E-294 0.0186996243960566 -6.51512805113714E-294],[0.0171836132445301 0.0 0.0187079787167889 0.0],[9.00439645311335E-06 -6.51512718252403E-294 -8.35432073223105E-06 -6.51512805113714E-294],[303.220582810825 1.65099478752451E-290 316.382522394336 1.65099500763928E-290],[0.0 0.0 0.0 0.0]
[0.0171917916930738 -6.27302797722427E-294 0.0187004104813489 -6.27302881356011E-294],[0.0171837130561837 0.0 0.0187078820910597 0.0],[8.0786368901048E-06 -6.27302797722427E-294 -7.47160971084973E-06 -6.27302881356011E-294],[303.221372901674 1.58964456137914E-290 316.381791670757 1.58964477331454E-290],[0.0 0.0 0.0 0.0]
[0.0171908779435478 -6.03992506985772E-294 0.0187012820584611 -6.03992587511569E-294],[0.0171838026062532 0.0 0.0187077956749413 0.0],[7.07533729459725E-06 -6.03992506985772E-294 -6.51361648021376E-06 -6.03992587511569E-294],[303.222064869802 1.53057408213335E-290 316.381154638935 1.53057428619333E-290],[0.0 0.0 0.0 0.0]
[0.0171915817237347 -5.81548416202633E-294 0.0187005883091653 -5.81548493736128E-294],[0.0171838810351396 0.0 0.0187077203390687 0.0],[7.70068859509698E-06 -5.81548416202633E-294 -7.13202990345468E-06 -5.81548493736128E-294],[303.222817997301 1.47369863541439E-290 316.380457126268 1.47369883189159E-290],[0.0 0.0 0.0 0.0]
[0.0171922182547811 -5.59938337771064E-294 0.0186999601359114 -5.59938412423449E-294],[0.01718396639614 0.0 0.018707637850859 0.0],[8.25185864111386E-06 -5.59938337771064E-294 -7.67771494758138E-06 -5.59938412423449E-294],[303.223625029241 1.41893665479762E-290 316.379706245593 1.41893684397381E-290],[0.0 0.0 0.0 0.0]
[0.0171933616483258 -5.39131280165977E-294 0.0186988417337994 -5.39131352044313E-294],[0.0171840578670147 0.0 0.0187075490515242 0.0],[9.30378131108744E-06 -5.39131280165977E-294 -8.70731772472516E-06 -5.39131352044313E-294],[303.224534939239 1.36620960483017E-290 316.378854669745 1.36620978697667E-290],[0.0 0.0 0.0 0.0]
[0.0171950227432288 -5.19097403493464E-294 0.018697222556571 -5.19097472700832E-294],[0.0171841609986194 0.0 0.0187074483442084 0.0],[1.08617446094202E-05 -5.19097403493464E-294 -1.02257876373642E-05 -5.19097472700832E-294],[303.225597218079 1.3154418684014E-290 316.37785458751 1.31544204377941E-290],[0.0 0.0 0.0 0.0]
[0.0171972132670473 -4.99807976696695E-294 0.0186950911805034 -4.99808043332349E-294],[0.017184281400503 0.0 0.0187073300748809 0.0],[1.29318665443058E-05 -4.99807976696695E-294 -1.22388943775281E-05 -4.99808043332349E-294],[303.226861954885 1.2665606382986E-290 316.376657623396 1.26656080715964E-290],[0.0 0.0 0.0 0.0]
[0.0171993781094971 -4.81235336352032E-294 0.018692984936362 -4.81235400511535E-294],[0.0171844247501325 0.0 0.0187071885228721 0.0],[1.49533593645917E-05 -4.81235336352032E-294 -1.42035865101676E-05 -4.81235400511535E-294],[303.228324393729 1.21949581279242E-290 316.375268512351 1.21949597537866E-290],[0.0 0.0 0.0 0.0]
[0.0172020936720743 -4.6335284699626E-294 0.0186903457242969 -4.63352908771624E-294],[0.0171845905087379 0.0 0.0187070242483942 0.0],[1.75031633364506E-05 -4.6335284699626E-294 -1.66785240972508E-05 -4.63352908771624E-294],[303.230036203453 1.17417989510237E-290 316.373637352361 1.17418005164698E-290],[0.0 0.0 0.0 0.0]
[0.0172048060728012 -4.46134862928032E-294 0.0186877097036081 -4.46134922407852E-294],[0.017184784533041 0.0 0.0187068313504413 0.0],[2.00215397602038E-05 -4.46134862928032E-294 -1.91216468332159E-05 -4.46134922407852E-294],[303.231994310442 1.13054789659807E-290 316.371767254919 1.13054804732555E-290],[0.0 0.0 0.0 0.0]
[0.0172075241115188 -4.29556691428769E-294 0.01868506829378 -4.29556748698345E-294],[0.0171850064751399 0.0 0.0187066101974125 0.0],[2.25176363789249E-05 -4.29556691428769E-294 -2.1541903632509E-05 -4.29556748698345E-294],[303.234196535729 1.08853724359748E-290 316.369660456314 1.088537388724E-290],[0.0 0.0 0.0 0.0]
[0.0172102577020485 -4.13594557350242E-294 0.0186824118378048 -4.13594612491707E-294],[0.0171852560885973 0.0 0.0187063610542642 0.0],[2.50016134511893E-05 -4.13594557350242E-294 -2.3949216459436E-05 -4.13594612491707E-294],[303.236641694024 1.04808768762856E-290 316.367318222466 1.04808782736224E-290],[0.0 0.0 0.0 0.0]
[0.0172135822056423 -3.98225569018075E-294 0.0186791831601858 -3.98225622110507E-294],[0.0171855332396665 0.0 0.0187060840712578 0.0],[2.80489659758264E-05 -3.98225569018075E-294 -2.69009110720822E-05 -3.98225622110507E-294],[303.239384883457 1.00914121902547E-290 316.364687312826 1.00914135356671E-290],[0.0 0.0 0.0 0.0]
[0.0172158097486862 -3.83427685402245E-294 0.0186770165654287 -3.83427736521786E-294],[0.017185844174296 0.0 0.0187057729530769 0.0],[2.99655743902019E-05 -3.83427685402245E-294 -2.87563876481996E-05 -3.83427736521786E-294],[303.242315517231 9.71641983735534E-291 316.361874937539 9.71642113277282E-291],[0.0 0.0 0.0 0.0]
[0.0172186423642235 -3.69179684507525E-294 0.0186742639203241 -3.69179733727488E-294],[0.0171861763584466 0.0 0.0187054403785397 0.0],[3.24660057769155E-05 -3.69179684507525E-294 -3.11764582155774E-05 -3.69179733727488E-294],[303.245490693244 9.35536203217659E-291 316.358825879303 9.35536327945693E-291],[0.0 0.0 0.0 0.0]
[0.0172209569126298 -3.55461132938519E-294 0.0186720127740088 -3.5546118032949E-294],[0.0171865362648174 0.0 0.0187050798186447 0.0],[3.44206478124325E-05 -3.55461132938519E-294 -3.30670446358761E-05 -3.5546118032949E-294],[303.248857033287 9.00772097317211E-291 316.355591921677 9.00772217410408E-291],[0.0 0.0 0.0 0.0]
[0.0172233245740291 -3.42252356595641E-294 0.0186697099856359 -3.42252402225584E-294],[0.0171869178437568 0.0 0.0187046973976633 0.0],[3.64067302722586E-05 -3.42252356595641E-294 -3.49874120274367E-05 -3.42252402225584E-294],[303.252417612235 8.67299810006894E-291 316.352170152082 8.67299925637482E-291],[0.0 0.0 0.0 0.0]
[0.0172246177160166 -3.29534412460025E-294 0.0186684475903191 -3.2953445639438E-294],[0.0171873214445335 0.0 0.018704292771854 0.0],[3.72962714831233E-05 -3.29534412460025E-294 -3.58451815348874E-05 -3.2953445639438E-294],[303.256065188331 8.35071337887036E-291 316.348664492612 8.35071449220843E-291],[0.0 0.0 0.0 0.0]
[0.0172265358889955 -3.17289061426894E-294 0.0186665796540203 -3.17289103728668E-294],[0.0171877349115745 0.0 0.0187038782305677 0.0],[3.88009774210073E-05 -3.17289061426894E-294 -3.72985765473774E-05 -3.17289103728668E-294],[303.259859924698 8.04040461342776E-291 316.345016691081 8.04040568539468E-291],[0.0 0.0 0.0 0.0]
[0.0172279530489615 -3.0549874214843E-294 0.018665196708762 -3.05498782878289E-294],[0.0171881650650869 0.0 0.018703446885979 0.0],[3.97879838745542E-05 -3.0549874214843E-294 -3.82501772170016E-05 -3.05498782878289E-294],[303.263751190315 7.74162678259418E-291 316.341275822985 7.74162781472729E-291],[0.0 0.0 0.0 0.0]
[0.0172283030677211 -2.94146545848625E-294 0.0186648470939419 -2.9414658506498E-294],[0.0171886061662921 0.0 0.0187030045416375 0.0],[3.96969014289754E-05 -2.94146545848625E-294 -3.81574476955825E-05 -2.9414658506498E-294],[303.267633548068 7.45395140200901E-291 316.337544023839 7.45395239578852E-291],[0.0 0.0 0.0 0.0]
[0.0172292825556786 -2.83216192074006E-294 0.018663887603086 -2.832162298331E-294],[0.0171890462633713 0.0 0.0187025632748788 0.0],[4.02362923073232E-05 -2.83216192074006E-294 -3.86756717928767E-05 -2.832162298331E-294],[303.271568658259 7.17696590959836E-291 316.333761542365 7.17696686644946E-291],[0.0 0.0 0.0 0.0]
[0.0172286298277285 -2.72692005345455E-294 0.0186645088221753 -2.72692041701438E-294],[0.0171894923461213 0.0 0.0187021160204982 0.0],[3.91374816072279E-05 -2.72692005345455E-294 -3.7607198322881E-05 -2.72692041701438E-294],[303.275396304742 6.91027307391006E-291 316.330083557618 6.91027399520501E-291],[0.0 0.0 0.0 0.0]
[0.0172286033002907 -2.62558892677629E-294 0.0186645233545217 -2.62558927682639E-294],[0.0171899262523751 0.0 0.0187016811273193 0.0],[3.8677047915596E-05 -2.62558892677629E-294 -3.71577727976101E-05 -2.62558927682639E-294],[303.2791789208 6.65349042443462E-291 316.326449526696 6.65349131149466E-291],[0.0 0.0 0.0 0.0]
[0.0172280724940061 -2.52802321933754E-294 0.0186650261797695 -2.52802355637994E-294],[0.0171903550593102 0.0 0.0187012514363056 0.0],[3.77174346959559E-05 -2.52802321933754E-294 -3.6225256536123E-05 -2.52802355637994E-294],[303.282867686667 6.40624970309521E-291 316.322906695883 6.40625055719251E-291],[0.0 0.0 0.0 0.0]
[0.0172264665970758 -2.43408300984743E-294 0.0186665702096721 -2.43408333436549E-294],[0.0171907732323007 0.0 0.0187008325336252 0.0],[3.56933647750919E-05 -2.43408300984743E-294 -3.42623239531319E-05 -2.43408333436549E-294],[303.286358498455 6.16819633612006E-291 316.319555839917 6.16819715847948E-291],[0.0 0.0 0.0 0.0]
[0.017225478743829 -2.34363357642756E-294 0.0186675155184075 -2.34363388888667E-294],[0.0171911689691233 0.0 0.0187004363342792 0.0],[3.43097747057264E-05 -2.34363357642756E-294 -3.29208158717821E-05 -2.34363388888667E-294],[303.289713995106 5.93898892553977E-291 316.316336183467 5.93898971734068E-291],[0.0 0.0 0.0 0.0]
