r,y,e,u,d
[0.0399479135866498 0.0399431512380682 0.0399342946031188 0.0399391029236339],[0.0399406589305418 0.039895434131605 0.0399415433808014 0.039986761573226],[7.2546561079162E-06 4.77171064632576E-05 -7.2487776825933E-06 -4.76586495920597E-05],[462.283562526681 462.025724242225 462.287262482912 462.544916630026],[0.0 0.0 0.0 0.0]
[0.039948707792295 0.039977084228625 0.0399335001425818 0.0399051832281388],[0.0399407815314094 0.0398962400789304 0.0399414208781085 0.0399859557005555],[7.92626088556847E-06 8.08441496946005E-05 -7.92073552670358E-06 -8.07724724166611E-05],[462.284337715154 462.03363080168 462.286487834819 462.53701708061],[0.0 0.0 0.0 0.0]
[0.0399480232567067 0.0400089829860424 0.039934184486921 0.0398732903004291],[0.0399409154823517 0.0398976055643426 0.0399412870196958 0.0399845899160691],[7.10777435505155E-06 0.000111377421699851 -7.1025327748539E-06 -0.000111299615640034],[462.285032855628 462.044523515747 462.285793206972 462.526131975978],[0.0 0.0 0.0 0.0]
[0.0399473891262467 0.0400393295651629 0.0399348184351993 0.0398429427861765],[0.0399410356013587 0.0398994868054613 0.039941166988892 0.0399827079852937],[6.35352488808499E-06 0.000139842759701615 -6.34855369268522E-06 -0.000139765199117181],[462.285654230489 462.058200140438 462.285172318294 462.512462936713],[0.0 0.0 0.0 0.0]
[0.0399472937241619 0.0400666087627667 0.0399349136478551 0.0398156566985043],[0.039941142973955 0.0399018489084835 0.0399410597002749 0.0399803448014999],[6.15075020683753E-06 0.000164759854283165 -6.14605241976846E-06 -0.000164688102995643],[462.286255773982 462.074313657478 462.284571234245 462.496356436951],[0.0 0.0 0.0 0.0]
[0.0399467264686126 0.0400908341357098 0.0399354807399747 0.0397914197836763],[0.0399412469198598 0.0399046319792446 0.0399409558340048 0.0399775603048504],[5.47954875284445E-06 0.000186202156465191 -5.47509403008711E-06 -0.000186140521174043],[462.28679167396 462.092524232099 462.284035769939 462.478151890262],[0.0 0.0 0.0 0.0]
[0.0399466891283388 0.0401125068187676 0.0399355179093221 0.0397697319124071],[0.0399413395227675 0.0399077773633373 0.0399408633068251 0.0399744132139391],[5.34960557137948E-06 0.000204729455430257 -5.34539750301349E-06 -0.00020468130153193],[462.287314865491 462.112546776929 462.283512989957 462.458134054885],[0.0 0.0 0.0 0.0]
[0.0399456769555211 0.0401296319260957 0.0399365299507247 0.0397525903081037],[0.0399414299297737 0.0399112358593355 0.0399407729715749 0.0399709527957469],[4.24702574744473E-06 0.000218396066760204 -4.24302085024614E-06 -0.000218362487643148],[462.287730224694 462.133905916619 462.283098022433 462.436778199232],[0.0 0.0 0.0 0.0]
[0.0399452019618882 0.040143733364883 0.0399370048043038 0.0397384716013004],[0.0399415017035275 0.0399149253906791 0.0399407012661571 0.0399672612434708],[3.70025836073096E-06 0.000228807974203937 -3.69646185327532E-06 -0.0002287896421704],[462.288092110036 462.156283341066 462.28273650839 462.414402567659],[0.0 0.0 0.0 0.0]
[0.0399447479491985 0.0401542989779334 0.0399374586841255 0.0397278894373133],[0.0399415642370913 0.0399187910012342 0.0399406387974283 0.0399633935966098],[3.18371210722423E-06 0.00023550797669912 -3.18011330281698E-06 -0.000235504159296511],[462.288403477143 462.179316025891 462.282425493245 462.391370256176],[0.0 0.0 0.0 0.0]
[0.0399438162920862 0.0401613218157968 0.0399383902261291 0.0397208518487844],[0.0399416180411747 0.0399227700008759 0.0399405850548228 0.0399594126375356],[2.1982509115781E-06 0.000238551814920898 -2.19482869365933E-06 -0.000238560788751278],[462.288618466126 462.202646398154 462.282210838955 462.368039006272],[0.0 0.0 0.0 0.0]
[0.0399434084776853 0.0401642938588126 0.0399387979198289 0.0397178682967743],[0.0399416551911865 0.0399268006295173 0.0399405479631426 0.039955380211408],[1.75328649876932E-06 0.000237493229295248 -1.75004331368078E-06 -0.000237511914633691],[462.288789937581 462.225873240722 462.282039684684 462.344810336277],[0.0 0.0 0.0 0.0]
[0.0399425146899873 0.0401646954720142 0.0399396916008688 0.0397174576229235],[0.039941684821399 0.0399308135741473 0.0399405183881603 0.0399513657166778],[8.29868588368698E-07 0.000233881897866897 -8.26787291512143E-07 -0.000233908093754315],[462.288871098746 462.248746895005 462.281958824871 462.321934120037],[0.0 0.0 0.0 0.0]
[0.0399416422182776 0.0401609875114 0.0399405639683718 0.0397211610979213],[0.039941698846026 0.0399347656948618 0.039940504415813 0.0399474123318852],[-5.66277484417843E-08 0.000226221816538232 5.9552558752396E-08 -0.000226251233963887],[462.288865560551 462.27087139318 462.281964649112 462.299806744836],[0.0 0.0 0.0 0.0]
[0.0399412818313014 0.0401556339105687 0.0399409242499224 0.0397265123814478],[0.0399416978890274 0.0399385885620991 0.0399405054222254 0.0399435885452005],[-4.16057725993735E-07 0.000217045348469593 4.18827696975488E-07 -0.000217076163752765],[462.288824870097 462.292098432595 462.282005610469 462.278576691686],[0.0 0.0 0.0 0.0]
[0.0399404251055045 0.0401460719195129 0.0399417808777328 0.0397360771959389],[0.0399416908577278 0.0399422565304295 0.0399405125002319 0.0399399199949475],[-1.26575222331171E-06 0.000203815389083463 1.26837750091813E-06 -0.000203842799008633],[462.288701079504 462.312031581718 462.282129657814 462.258640861872],[0.0 0.0 0.0 0.0]
[0.0399405709466862 0.0401352607373631 0.0399416349386424 0.0397468929857965],[0.0399416694667503 0.0399457010717625 0.0399405339352657 0.0399364752396893],[-1.09852006415639E-06 0.000189559665600629 1.10100337677443E-06 -0.000189582253892803],[462.28859364422 462.330570520799 462.282237335966 462.240099713655],[0.0 0.0 0.0 0.0]
[0.0399397069637683 0.0401216136034245 0.0399424988305667 0.0397605481044742],[0.0399416509019699 0.0399489048203841 0.0399405525417534 0.039933271607821],[-1.94393820158317E-06 0.000172708783040355 1.94628881331621E-06 -0.000172723503346794],[462.288403527025 462.34746144323 462.282427683051 462.223207351578],[0.0 0.0 0.0 0.0]
[0.0399393493382015 0.0401070603835923 0.0399428563678532 0.0397751103516807],[0.0399416180497941 0.0399518238840227 0.0399405854332154 0.0399303529732955],[-2.26871159268727E-06 0.000155236499569639 2.27093463782413E-06 -0.000155242621614857],[462.288181646986 462.362643575988 462.282649780504 462.208024620084],[0.0 0.0 0.0 0.0]
[0.0399389855370619 0.0400905055056679 0.0399432200843548 0.0397916761509204],[0.0399415797090286 0.039954447728224 0.0399406238110723 0.0399277298169451],[-2.59417196674105E-06 0.00013605777744382 2.59627328257767E-06 -0.00013605366602476],[462.287927936916 462.37595002934 462.282903696083 462.194718568829],[0.0 0.0 0.0 0.0]
[0.0399391105591795 0.0400728725239224 0.0399430949843152 0.0398093206575263],[0.0399415358680713 0.0399567474799559 0.0399406676870404 0.0399254309699158],[-2.42530889178055E-06 0.00011612504396652 2.4272972748568E-06 -0.000116110312389478],[462.287690741658 462.387307060959 462.283141085805 462.183362977959],[0.0 0.0 0.0 0.0]
[0.0399387197050285 0.0400540713703827 0.0399434857612712 0.0398281336576235],[0.039941494880886 0.039958710365861 0.0399407087074041 0.0399234691504846],[-2.77517585751952E-06 9.53610045216352E-05 2.7770538671007E-06 -9.53354928610942E-05],[462.287419329403 462.396633369105 462.283412681729 462.174039164853],[0.0 0.0 0.0 0.0]
[0.0399383248010481 0.0400360012111019 0.0399438805907291 0.0398462141624855],[0.039941447981052 0.0399603223089168 0.0399407556385417 0.0399218583819453],[-3.12318000390138E-06 7.56789021851209E-05 3.12495218740549E-06 -7.56442194597695E-05],[462.287113882336 462.40403476725 462.283718302115 462.166641158679],[0.0 0.0 0.0 0.0]
[0.0399379254285295 0.0400160577924776 0.0399442798910872 0.039866168150336],[0.0399413952000608 0.0399616015769787 0.0399408084490596 0.0399205803361617],[-3.46977153137251E-06 5.44562154989395E-05 3.47144202759997E-06 -5.44121858257057E-05],[462.286774538611 462.409360586214 462.284057809214 462.161319645819],[0.0 0.0 0.0 0.0]
[0.0399380164162882 0.0399976653863735 0.0399441888407327 0.0398845687740846],[0.0399413365617971 0.0399625221116848 0.0399408671151665 0.0399196610285367],[-3.32014550884913E-06 3.51432746887176E-05 3.3217255662743E-06 -3.50922544520849E-05],[462.286449828314 462.41279759918 462.284382674041 462.157887622632],[0.0 0.0 0.0 0.0]
[0.039938088099322 0.039979201538703 0.0399441170982628 0.0399030395059181],[0.0399412804522157 0.0399631161836428 0.03994092325116 0.0399190681416476],[-3.19235289374109E-06 1.60853550602233E-05 3.19384710286558E-06 -1.6028635729505E-05],[462.286137616138 462.414370747226 462.284695032352 462.156320021738],[0.0 0.0 0.0 0.0]
[0.0399381428174083 0.0399615818567138 0.0399440623237398 0.0399206642245248],[0.0399412265023329 0.0399633880965544 0.0399409772260896 0.0399187973378272],[-3.08368492451389E-06 -1.80623984058492E-06 3.08509765022114E-06 1.8668866975588E-06],[462.28583603169 462.414194096934 462.284996754963 462.156502603294],[0.0 0.0 0.0 0.0]
[0.0399386778317421 0.0399447137436675 0.0399435272625091 0.0399375356440044],[0.0399411743889433 0.0399633575631485 0.0399410293632252 0.039918828878833],[-2.4965572011787E-06 -1.86438194809402E-05 2.49789928397776E-06 1.87067651714196E-05],[462.285591868346 462.412370731016 462.285241049563 462.158332125302],[0.0 0.0 0.0 0.0]
[0.039938195236649 0.0399290138663869 0.0399440097998283 0.0399532370938796],[0.0399411321978686 0.0399630424011946 0.0399410715769264 0.039919144929868],[-2.9369612195157E-06 -3.40285348076619E-05 2.9382229019756E-06 3.40921640115538E-05],[462.28530463348 462.409042739633 462.285528407822 462.161666339623],[0.0 0.0 0.0 0.0]
[0.0399392035369379 0.0399144021007262 0.0399430014642228 0.0399678489049679],[0.0399410825641253 0.0399624671735812 0.0399411212319848 0.0399197209206295],[-1.87902718742916E-06 -4.80650728550691E-05 1.8802322379885E-06 4.81279843383767E-05],[462.285120864584 462.404341974547 462.285712294572 462.166373257452],[0.0 0.0 0.0 0.0]
[0.0399391828048529 0.0399018022151861 0.0399430221505607 0.0399804474650848],[0.0399410508091587 0.0399616546755624 0.0399411530073445 0.0399205340551522],[-1.86800430582168E-06 -5.98524603763195E-05 1.8691432162668E-06 5.99134099325688E-05],[462.284938173725 462.398488402727 462.285895096816 462.17223279014],[0.0 0.0 0.0 0.0]
[0.0399391582603232 0.0398896457119065 0.0399430466517181 0.0399926016025974],[0.0399410192404878 0.0399606429336133 0.0399411845953154 0.0399215463190061],[-1.86098016459468E-06 -7.09972217068158E-05 1.86205640263087E-06 7.10552835913522E-05],[462.284756169828 462.391544873026 462.286077205969 462.179181998295],[0.0 0.0 0.0 0.0]
[0.039939625621375 0.0398793933154382 0.0399425792548019 0.0400028508054537],[0.0399409877905351 0.0399594428179782 0.0399412160635338 0.0399227468464337],[-1.36216916010734E-06 -8.00495025399667E-05 1.36319126810974E-06 8.01039590200212E-05],[462.284622949657 462.383716030079 462.286210526103 462.187016167086],[0.0 0.0 0.0 0.0]
[0.0399395808094167 0.0398714789358841 0.0399426240278676 0.040010761589817],[0.0399409647703321 0.039958089706931 0.0399412391010825 0.0399241002790432],[-1.38396091541731E-06 -8.6610771046991E-05 1.38492678502383E-06 8.66613107738182E-05],[462.284487598252 462.375245494941 462.28634597197 462.195491645011],[0.0 0.0 0.0 0.0]
[0.0399395361921667 0.0398643543975061 0.0399426686082593 0.040017882166774],[0.0399409413818625 0.0399566257137542 0.0399412625059622 0.0399255645301851],[-1.40518969581754E-06 -9.22713162480812E-05 1.40610229713845E-06 9.23176365889289E-05],[462.284350170672 462.366221358369 462.286483488803 462.204520311713],[0.0 0.0 0.0 0.0]
[0.0399399870076055 0.0398590041566728 0.0399422177625971 0.0400232284665761],[0.0399409176346408 0.0399550660691484 0.0399412862687091 0.0399271243815569],[-9.3062703532959E-07 -9.60619124755688E-05 9.31493887960932E-07 9.61040850192413E-05],[462.284259155329 462.356826501411 462.286574588924 462.213919293147],[0.0 0.0 0.0 0.0]
[0.0399404239437005 0.0398553983796137 0.0399417807971465 0.0400268305543822],[0.0399409019073684 0.0399534423851527 0.0399413020107068 0.0399287482432887],[-4.77963667887271E-07 -9.80440055390122E-05 4.78786439696288E-07 9.80823110935253E-05],[462.284212410473 462.347237795711 462.286621414247 462.223511745131],[0.0 0.0 0.0 0.0]
[0.0399403544524026 0.0398530210546241 0.0399418502573252 0.0400292044617311],[0.0399408938299503 0.0399517852329004 0.0399413101020708 0.0399304055649691],[-5.39377547709163E-07 -9.87641782763254E-05 5.40155254385999E-07 9.87988967620507E-05],[462.284159659338 462.337578657103 462.286674241442 462.233174279208],[0.0 0.0 0.0 0.0]
[0.0399402902099192 0.0398528641153524 0.0399419144703436 0.0400293587419324],[0.0399408847146602 0.0399501159429441 0.0399413192305525 0.0399320750297515],[-5.94504741026347E-07 -9.72518275917447E-05 5.95239791081892E-07 9.72837121808665E-05],[462.284101516762 462.328067426422 462.286732455905 462.242688628202],[0.0 0.0 0.0 0.0]
[0.0399407258424494 0.0398534191361195 0.0399414788129089 0.0400288013855516],[0.0399408746677411 0.0399484722484769 0.0399413292899496 0.0399337189256428],[-1.48825291722277E-07 -9.50531123573503E-05 1.4952295926407E-07 9.50824599088781E-05],[462.284086961646 462.318771230135 462.286747079254 462.25198769468],[0.0 0.0 0.0 0.0]
[0.0399411514982218 0.0398547149820257 0.0399410531327174 0.0400275035759258],[0.0399408721526468 0.0399468657481066 0.0399413318168488 0.0399353256575668],[2.79345575060486E-07 -9.21507660808646E-05 -2.7868413143145E-07 9.21779183589988E-05],[462.284114281649 462.309758883372 462.28671982394 462.261002696936],[0.0 0.0 0.0 0.0]
[0.0399410741524573 0.0398582664389429 0.0399411304537265 0.0400239511604202],[0.0399408768734875 0.0399453083313647 0.0399413271071594 0.0399368833385334],[1.97278969826797E-07 -8.70418924218339E-05 -1.96653432864291E-07 8.70678218867355E-05],[462.284133575536 462.301246184555 462.28670059123 462.269517931656],[0.0 0.0 0.0 0.0]
[0.0399415002467493 0.0398625740525184 0.0399407043369044 0.0400196430049706],[0.039940880207432 0.0399438372862839 0.0399413237837677 0.0399383546937454],[6.20039317347776E-07 -8.12632337654842E-05 -6.19446863289741E-07 8.12883112252111E-05],[462.284194215393 462.29329863867 462.286640009315 462.277467930117],[0.0 0.0 0.0 0.0]
[0.0399414243074695 0.0398671791729169 0.0399407802541358 0.0400150375642862],[0.039940890685877 0.0399424639274467 0.0399413133152781 0.0399397284057306],[5.33621592455069E-07 -7.52847545298363E-05 -5.33061142282687E-07 7.53091585556365E-05],[462.284246403596 462.285935788173 462.286587875924 462.284833167328],[0.0 0.0 0.0 0.0]
[0.0399418526506822 0.0398726268371362 0.0399403518899006 0.0400095899853413],[0.0399408997038942 0.0399411916267265 0.0399413043066857 0.0399410010955658],[9.52946787945164E-07 -6.85647895902822E-05 -9.52416785118815E-07 6.8588889775581E-05],[462.284339601811 462.279230150382 462.286494729544 462.291541162117],[0.0 0.0 0.0 0.0]
[0.0399417796939476 0.0398794443085893 0.0399404248269985 0.0400027731373147],[0.0399409158083622 0.039940032910007 0.0399412882110963 0.0399421602336204],[8.63885585337953E-07 -6.05886014177145E-05 -8.63384097778142E-07 6.06129036942113E-05],[462.284424089838 462.273304583953 462.286410290562 462.297469105309],[0.0 0.0 0.0 0.0]
[0.0399417164677964 0.0398856676892991 0.0399404880345569 0.0399965501785981],[0.0399409304077298 0.0399390090015728 0.0399412736201383 0.039943184593159],[7.86060066544636E-07 -5.33413122736637E-05 -7.8558558138514E-07 5.33655854391066E-05],[462.284500966528 462.268087802548 462.286333460276 462.302688260631],[0.0 0.0 0.0 0.0]
[0.0399421570283141 0.039892858694 0.0399400474552152 0.0399893598810374],[0.0399409436918754 0.0399381075785323 0.0399412603439566 0.0399440864837171],[1.21333643867544E-06 -4.52488845322785E-05 -1.21288874137954E-06 4.52733973203348E-05],[462.284619630856 462.263662460737 462.286214839733 462.307115999793],[0.0 0.0 0.0 0.0]
[0.0399420958376011 0.0399000514690514 0.0399401086293524 0.0399821677387992],[0.0399409641968494 0.0399373429186477 0.0399412398464724 0.0399448516224345],[1.13164075168232E-06 -3.7291449596237E-05 -1.13121712000397E-06 3.73161163646843E-05],[462.284730305344 462.260015356222 462.286104206676 462.310765516719],[0.0 0.0 0.0 0.0]
[0.0399420439647094 0.0399077944003892 0.0399401604865385 0.0399744254685854],[0.0399409833211988 0.0399367127367799 0.0399412207292209 0.0399454822853962],[1.06064351056839E-06 -2.89183363907097E-05 -1.06024268241994E-06 2.89431831891965E-05],[462.284834036301 462.257187142345 462.286000514921 462.313596160613],[0.0 0.0 0.0 0.0]
[0.0399420003135191 0.0399146355470835 0.0399402041228496 0.0399675846417378],[0.0399410012457228 0.0399362240541517 0.0399412028114215 0.0399459714445944],[9.99067796277064E-07 -2.15885070681612E-05 -9.98688571944573E-07 2.16131971434094E-05],[462.284931745151 462.255075785923 462.285902843158 462.315709931725],[0.0 0.0 0.0 0.0]
[0.0399419639130225 0.0399216397214063 0.0399402405092517 0.0399605806873309],[0.0399410181296413 0.0399358592381448 0.0399411859338728 0.039946336724068],[9.45783381216259E-07 -1.42195167384673E-05 -9.45424621062729E-07 1.42439632629804E-05],[462.285024242785 462.253685116902 462.285810380612 462.317102991617],[0.0 0.0 0.0 0.0]
[0.0399419339031275 0.039928843276148 0.0399402705057966 0.0399533772171678],[0.0399410341130739 0.0399356189488256 0.0399411699564727 0.039946577458796],[8.99790053562888E-07 -6.7756726775739E-06 -8.99450676147828E-07 6.7997583718532E-06],[462.28511224227 462.253022455978 462.285722414317 462.317768008121],[0.0 0.0 0.0 0.0]
[0.0399424047095465 0.0399352888547193 0.0399397996842314 0.0399469314506003],[0.0399410493192372 0.0399355044499865 0.0399411547560219 0.0399466923805769],[1.3553903093419E-06 -2.15595267180624E-07 -1.35507179050559E-06 2.39070023354271E-07],[462.285244799469 462.253001370757 462.285589888269 462.317791389174],[0.0 0.0 0.0 0.0]
[0.03994187593753 0.0399410349659615 0.0399403284468503 0.0399411849378959],[0.0399410722249041 0.0399355008067483 0.0399411318557142 0.0399466964210695],[8.03712625854769E-07 5.53415921314415E-06 -8.034088638878E-07 -5.51148317354949E-06],[462.28532340258 462.253542611639 462.285511314866 462.31725236601],[0.0 0.0 0.0 0.0]
[0.0399418634817686 0.0399471226832442 0.0399403408912569 0.0399350966907284],[0.039941085807396 0.039935594325831 0.039941118278348 0.0399466032722331],[7.77674372627601E-07 1.15283574132902E-05 -7.7738709106101E-07 -1.15065815046861E-05],[462.28539945915 462.254670085224 462.285435286393 462.316127022109],[0.0 0.0 0.0 0.0]
[0.0399418545486064 0.0399515866391194 0.0399403498136649 0.0399306320215907],[0.0399410989498518 0.0399357891383244 0.039941105140744 0.0399464088013955],[7.55598754627329E-07 1.57975007950215E-05 -7.55327079111912E-07 -1.57767798048547E-05],[462.285473356723 462.256215081117 462.28536141539 462.314584052729],[0.0 0.0 0.0 0.0]
[0.0399418487065746 0.0399564787812181 0.0399403556455108 0.0399257390640685],[0.0399411117192385 0.0399360560939111 0.0399410923759495 0.0399461421614097],[7.36987336082129E-07 2.0422687307009E-05 -7.36730438745392E-07 -2.04030973412137E-05],[462.285545434099 462.258212420344 462.285289363138 462.312588629401],[0.0 0.0 0.0 0.0]
[0.0399418455744438 0.039960316823968 0.0399403587679935 0.0399219001306353],[0.0399411241740999 0.0399364012099793 0.0399410799254345 0.039945797334339],[7.2140034389212E-07 2.39156139887342E-05 -7.21157441006814E-07 -2.38972037037294E-05],[462.285615987067 462.260551367869 462.285218833926 462.310251482402],[0.0 0.0 0.0 0.0]
[0.0399418448154546 0.0399631470600429 0.0399403595178438 0.0399190689955961],[0.0399411363655478 0.0399368053537267 0.0399410677381002 0.0399453934562414],[7.08449906794417E-07 2.6341706316213E-05 -7.08220256467884E-07 -2.63244606452315E-05],[462.285685273482 462.263127587273 462.285149569971 462.307676949625],[0.0 0.0 0.0 0.0]
[0.03994184613193 0.0399659987205783 0.039940358192711 0.039916216395128],[0.0399411483381391 0.0399372504977445 0.0399410557694021 0.0399449485583052],[6.97793790943591E-07 2.87482228337257E-05 -6.975766911263E-07 -2.87321631771351E-05],[462.285753517729 462.26593916404 462.285081346957 462.304866943492],[0.0 0.0 0.0 0.0]
[0.0399413540740139 0.0399683806737165 0.0399408502440962 0.0399138335082386],[0.0399411601306469 0.0399377363119072 0.0399410439805786 0.0399444629716931],[1.93943366991189E-07 3.06443618093566E-05 -1.93736482342888E-07 -3.06294634545429E-05],[462.285772485394 462.268936183237 462.285062399525 462.301871381355],[0.0 0.0 0.0 0.0]
[0.039941868131929 0.0399698154341833 0.0399403361766978 0.0399123979010965],[0.0399411634082325 0.0399382541720404 0.0399410407064942 0.0399439453230946],[7.04723696523524E-07 3.1561262142904E-05 -7.04529796370645E-07 -3.1547421998096E-05],[462.285841407386 462.272022875305 462.284993496497 462.298786042853],[0.0 0.0 0.0 0.0]
[0.0399413764214566 0.0399703317630925 0.0399408278816383 0.0399118808461701],[0.039941175317856 0.0399387875304138 0.0399410288001677 0.0399434121641836],[2.01103600667996E-07 3.15442326787527E-05 -2.00918529327798E-07 -3.15313180135196E-05],[462.285861075322 462.275107901891 462.28497384666 462.295702279322],[0.0 0.0 0.0 0.0]
[0.0399413955634879 0.0399709434009988 0.0399408087326656 0.0399112684881014],[0.039941178716448 0.0399393206045622 0.0399410254047096 0.0399428792809892],[2.16847039817558E-07 3.16227964365853E-05 -2.16672043966415E-07 -3.1610792887847E-05],[462.285882282967 462.278200612014 462.28495265613 462.292610743146],[0.0 0.0 0.0 0.0]
[0.0399414134061987 0.0399706504510226 0.0399407908833859 0.0399115608668892],[0.0399411823810998 0.0399398550099508 0.0399410217430224 0.0399423450582276],[2.31025098905435E-07 3.07954410717973E-05 -2.30859636511649E-07 -3.07841913384024E-05],[462.285904877226 462.281212406766 462.284930078053 462.289600048618],[0.0 0.0 0.0 0.0]
[0.0399414300871825 0.0399699678841468 0.0399407741961855 0.0399122429485514],[0.0399411862853569 0.0399403754369898 0.0399410178415697 0.0399418248084754],[2.43801825686174E-07 2.95924471570633E-05 -2.4364538412508E-07 -2.95818599239453E-05],[462.285928721049 462.284106548689 462.28490624953 462.286706942127],[0.0 0.0 0.0 0.0]
[0.0403810070138622 0.0399687208718983 0.0395006756187082 0.0399134895889469],[0.0399411904055371 0.0399408755372478 0.0399410137240422 0.0399413248811959],[0.000439816608325171 2.78453346505142E-05 -0.000440338105333921 -2.78352922490205E-05],[462.328942794127 462.286829822974 462.241841174034 462.283984649989],[0.0 0.0 0.0 0.0]
[0.0407465304113996 0.0399661810538899 0.0391338717365152 0.039916029247324],[0.0399486235247589 0.0399413461148779 0.0399335725005447 0.0399408544734038],[0.000797906886640679 2.48349390119876E-05 -0.0007997007640295 -2.48252260798415E-05],[462.406978103576 462.289258680505 462.163630423341 462.281556742383],[0.0 0.0 0.0 0.0]
[0.0410406327952823 0.0399638516590498 0.03883811541627 0.0399183584697736],[0.0399621103130581 0.0399417658200822 0.039920060221122 0.039940434937132],[0.00107852248222413 2.20858389676087E-05 -0.00108194480485196 -2.20764673583909E-05],[462.512457623877 462.291418675997 462.057816199818 462.279397663434],[0.0 0.0 0.0 0.0]
[0.0412665682887007 0.0399617030295473 0.0386104674346865 0.0399205069192619],[0.0399803438829993 0.039942139067931 0.0399017825967754 0.0399400618556208],[0.00128622440570139 1.95639616162521E-05 -0.00129131516208895 -1.95549363589051E-05],[462.638250396442 462.293332031834 461.931525551177 462.277485190268],[0.0 0.0 0.0 0.0]
[0.0414272653173954 0.0399587186809791 0.0384482485336531 0.0399234911966571],[0.0400020943121648 0.0399424696978324 0.0398799734933954 0.0399397313882067],[0.00142517100523058 1.62489831467619E-05 -0.0014317249597423 -1.6240191549631E-05],[462.777632149217 462.29492118271 461.79150282152 462.27589689921],[0.0 0.0 0.0 0.0]
[0.0415268737570647 0.0399553989935831 0.0383474814185762 0.0399268108388884],[0.0400262012765427 0.0399427443058158 0.0398557999694016 0.0399394569391527],[0.00150067248052204 1.26546877673578E-05 -0.00150831855082539 -1.2646100264295E-05],[462.924397947782 462.296158811427 461.643989237126 462.274660110352],[0.0 0.0 0.0 0.0]
[0.0415712765624665 0.0399532180515486 0.0383023730320586 0.0399289916187721],[0.0400515932078064 0.0399429581708239 0.039830341151532 0.0399392432286409],[0.00151968335466007 1.02598807247833E-05 -0.00152796811947348 -1.02516098687902E-05],[463.073023010218 462.297162227967 461.494553924526 462.273657502702],[0.0 0.0 0.0 0.0]
[0.0415641559319807 0.0399496465580977 0.0383092937609457 0.0399325630555221],[0.0400773150152569 0.0399431315638647 0.0398045589632162 0.0399390699838112],[0.00148684091672381 6.51499423300755E-06 -0.00149526520227047 -6.50692828916416E-06],[463.218436081568 462.297799394533 461.348316957881 462.273021124985],[0.0 0.0 0.0 0.0]
[0.0415125427785702 0.03994718590539 0.0383611820076469 0.03993502355052],[0.0401024889303356 0.0399432416681335 0.0397793366690078 0.0399389600216005],[0.00141005384823467 3.94423725644244E-06 -0.0014181546613609 -3.93647108049011E-06],[463.356339376086 462.298185141015 461.209621403678 462.272636138035],[0.0 0.0 0.0 0.0]
[0.0414208591748723 0.0399438043646633 0.0384535727122902 0.0399384049622784],[0.0401263700547034 0.0399433083263414 0.0397554224696081 0.0399388934982634],[0.00129448912016886 4.96038321945447E-07 -0.00130184975731791 -4.88535984957683E-07],[463.482940437892 462.298233653573 461.082300471412 462.272588359206],[0.0 0.0 0.0 0.0]
[0.0412954929750447 0.0399414961854082 0.0385799864497114 0.0399407129416985],[0.0401483001962534 0.0399433167094682 0.0397334758381688 0.0399388852423844],[0.0011471927787913 -1.82052406001026E-06 -0.00115348938845741 1.82769931411642E-06],[463.595135914568 462.298055606283 460.969489186184 462.272767108235],[0.0 0.0 0.0 0.0]
[0.041141833632152 0.0399387293164601 0.0387349349878086 0.0399434796026749],[0.0401677399748647 0.0399432859423253 0.0397140353342624 0.0399389161290886],[0.000974093657287366 -4.55662586524436E-06 -0.000979100346453828 4.56347358629428E-06],[463.690402293705 462.297609968183 460.873733152747 462.273213416043],[0.0 0.0 0.0 0.0]
[0.0409663281723046 0.039936497511313 0.0389118553431645 0.0399457111692343],[0.0401842501926206 0.0399432089346837 0.0396975376544572 0.0399389932483134],[0.000782077979683965 -6.71142337071995E-06 -0.000785682311292689 6.71792092094003E-06],[463.766889535737 462.296953590843 460.796893407012 462.273870428843],[0.0 0.0 0.0 0.0]
[0.0407735385545729 0.0399342793785268 0.0391060879770907 0.0399479290445669],[0.0401975083319045 0.0399430955107851 0.0396843015153861 0.0399391067761912],[0.000576030222668458 -8.81613225837269E-06 -0.00057821353829543 8.82226837573691E-06],[463.823225303018 462.296091372932 460.740344111418 462.274733246867],[0.0 0.0 0.0 0.0]
[0.0405692029885706 0.0399330573530244 0.0393117947534917 0.0399491508152555],[0.0402072748549942 0.0399429465172865 0.0396745619462657 0.0399392558662243],[0.000361928133576439 -9.88916426209602E-06 -0.000362767192774012 9.89494903117644E-06],[463.85862188171 462.29512421247 460.70486547272 462.275700973079],[0.0 0.0 0.0 0.0]
[0.0403582643173503 0.0399318057886022 0.0395239532562332 0.0399504021229195],[0.0402134119097873 0.0399427793897727 0.0396684520178788 0.0399394230841253],[0.000144852407562977 -1.09736011704789E-05 -0.00014449876164567 1.09790387942191E-05],[463.872788450063 462.294050994056 460.690733490945 462.276774723293],[0.0 0.0 0.0 0.0]
[0.0401459190904948 0.0399305238446432 0.0397373039729853 0.0399516838061564],[0.0402158682390262 0.0399425939356144 0.0396660184197776 0.0399396086228147],[-6.99491485313813E-05 -1.20700909711849E-05 7.12855532076576E-05 1.20751833416546E-05],[463.86594742194 462.292870538918 460.697705219473 462.277955676465],[0.0 0.0 0.0 0.0]
